"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,0.00507339,-1.50816,5.66216,6.0786,7.29058
90.00049193,-0.0308745,-1.54512,5.64271,6.06275,7.29214
90.00147578,-0.102864,-1.61904,5.60382,6.03106,7.29525
90.00315008,-0.225709,-1.74483,5.53659,5.97602,7.29912
90.00569136,-0.412968,-1.93585,5.43229,5.89009,7.30189
90.01055042,-0.773494,-2.30049,5.22541,5.71782,7.29679
90.01464895,-1.07982,-2.60669,5.04342,5.56451,7.28193
90.01752727,-1.29597,-2.82032,4.9116,5.45254,7.26576
90.01869308,-1.3838,-2.90685,4.8571,5.406,7.25762
90.0194565,-1.44132,-2.96315,4.82142,5.37553,7.25229
90.02058204,-1.52611,-3.04615,4.76789,5.32962,7.24312
90.02168713,-1.60955,-3.12715,4.71534,5.28455,7.23411
90.02295687,-1.70541,-3.22022,4.65371,5.23141,7.2219
90.02467707,-1.83529,-3.34544,4.5702,5.15941,7.20537
90.02767304,-2.06148,-3.56153,4.42142,5.0304,7.1716
90.033665,-2.51238,-3.98424,4.11417,4.76186,7.08936
90.0456489,-3.39607,-4.77667,3.46313,4.18486,6.86757
90.05347466,-3.95223,-5.24642,3.01312,3.78071,6.68248
90.05693564,-4.19137,-5.44072,2.8081,3.59534,6.59067
90.06027593,-4.41708,-5.61989,2.60693,3.41276,6.49641
90.0634123,-4.62374,-5.78061,2.41521,3.23815,6.40293
90.06688639,-4.84591,-5.95031,2.19977,3.04127,6.29386
90.07383457,-5.26516,-6.26434,1.75975,2.63712,6.05874
90.07629456,-5.40515,-6.36754,1.60113,2.49079,5.97013
90.0785353,-5.52866,-6.45797,1.45542,2.35608,5.88702
90.08060095,-5.63912,-6.53837,1.32008,2.23073,5.80841
90.08287527,-5.75703,-6.62361,1.17,2.09145,5.71968
90.08742391,-5.98153,-6.7839,0.866604,1.80909,5.53546
90.09595961,-6.36371,-7.04835,0.286633,1.26641,5.16632
90.10775675,-6.811,-7.33677,-0.53447,0.491714,4.60831
90.11438318,-7.02185,-7.4599,-1.00396,0.0451585,4.27155
90.11800466,-7.12498,-7.51547,-1.2625,-0.202048,4.08068
90.11910231,-7.15419,-7.53033,-1.34115,-0.277393,4.02169
90.12015628,-7.18223,-7.54459,-1.41667,-0.349909,3.96505
90.1211981,-7.20823,-7.55701,-1.49133,-0.421745,3.90814
90.12316219,-7.25724,-7.58043,-1.63227,-0.557574,3.80085
90.12651339,-7.33406,-7.61379,-1.87276,-0.79044,3.61423
90.12929151,-7.39232,-7.6362,-2.07171,-0.984431,3.45673
90.13241551,-7.45198,-7.65574,-2.29543,-1.20343,3.27669
90.13456488,-7.48944,-7.66572,-2.44873,-1.35452,3.15104
90.13592168,-7.51086,-7.66987,-2.54507,-1.45009,3.07099
90.13763402,-7.53789,-7.67511,-2.66665,-1.57069,2.96919
90.14052892,-7.57816,-7.67877,-2.8708,-1.77459,2.79511
90.14631873,-7.64303,-7.67107,-3.27341,-2.18164,2.43984
90.15789835,-7.71092,-7.59678,-4.04391,-2.98247,1.70304
90.16681436,-7.70783,-7.48712,-4.59447,-3.57768,1.11382
90.17289194,-7.67853,-7.38675,-4.94291,-3.96799,0.702187
90.17561982,-7.65829,-7.33504,-5.09138,-4.13827,0.514957
90.17822098,-7.63494,-7.28194,-5.22803,-4.29726,0.335105
90.18034039,-7.61302,-7.23598,-5.33578,-4.4241,0.187656
90.18260173,-7.58679,-7.18429,-5.44723,-4.55653,0.0294776
