"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-2.74398,-5.22411,6.12165,5.46757,4.98072
90.00103349,-2.82067,-5.28265,6.08797,5.4275,4.93185
90.00159285,-2.86218,-5.31381,6.06933,5.40544,4.90505
90.00239689,-2.92162,-5.3586,6.04254,5.37373,4.86652
90.00325405,-2.98498,-5.40516,6.01397,5.33993,4.82544
90.00454057,-3.0797,-5.47506,5.97008,5.28827,4.76292
90.0071136,-3.26801,-5.61019,5.88005,5.18293,4.63599
90.01132599,-3.57236,-5.82088,5.72632,5.00479,4.42284
90.01975077,-4.16132,-6.20474,5.39601,4.62807,3.97746
90.03014761,-4.8386,-6.61218,4.94816,4.12743,3.39476
90.03173595,-4.93615,-6.6672,4.87537,4.04707,3.30217
90.03491262,-5.1269,-6.77332,4.72748,3.88433,3.11513
90.03672346,-5.23258,-6.83061,4.64131,3.78991,3.00702
90.03771269,-5.28902,-6.86191,4.59424,3.73833,2.94796
90.03841439,-5.32906,-6.8832,4.56031,3.70128,2.90564
90.03907751,-5.36603,-6.90332,4.52826,3.66627,2.86565
90.04006374,-5.42101,-6.93217,4.47997,3.61366,2.8057
90.04109371,-5.47734,-6.9623,4.42954,3.55872,2.74308
90.04315365,-5.58755,-7.01986,4.32715,3.44751,2.61666
90.04709079,-5.78937,-7.12235,4.12729,3.23133,2.37177
90.05496507,-6.15978,-7.29779,3.71172,2.78526,1.86985
90.06711803,-6.64841,-7.4922,3.03157,2.06372,1.06646
90.07850012,-7.01747,-7.5915,2.35526,1.35487,0.286159
90.0942407,-7.3906,-7.60042,1.36526,0.32987,-0.827451
90.10019556,-7.49068,-7.56552,0.97538,-0.0701847,-1.25706
90.10282485,-7.52775,-7.54277,0.800749,-0.248764,-1.4479
90.10381278,-7.54029,-7.53422,0.734758,-0.31615,-1.5196
90.10471405,-7.55172,-7.52479,0.674387,-0.377752,-1.58515
90.10651658,-7.57253,-7.50592,0.55318,-0.501294,-1.71623
90.11012165,-7.60812,-7.46176,0.308987,-0.749624,-1.9784
90.11300362,-7.63081,-7.42122,0.112135,-0.949213,-2.18765
90.11560983,-7.6464,-7.38009,-0.0670749,-1.13047,-2.37631
90.11630488,-7.65056,-7.36912,-0.115056,-1.17881,-2.42663
90.11731623,-7.65493,-7.35165,-0.185006,-1.24936,-2.49957
90.11844487,-7.65981,-7.33214,-0.263253,-1.32809,-2.58097
90.11980617,-7.66355,-7.30668,-0.35788,-1.42324,-2.67864
90.12152867,-7.66827,-7.27447,-0.477992,-1.54364,-2.80223
90.12442068,-7.671,-7.21573,-0.680545,-1.74578,-3.00814
90.12751624,-7.66837,-7.14792,-0.898474,-1.96216,-3.22644
90.13031468,-7.6611,-7.08227,-1.09634,-2.15719,-3.4216
90.1321693,-7.65373,-7.0365,-1.22787,-2.28645,-3.54967
90.13448467,-7.64168,-6.97685,-1.3924,-2.44714,-3.70794
90.13577557,-7.63296,-6.94182,-1.48431,-2.53627,-3.79532
90.13751567,-7.62119,-6.89461,-1.60819,-2.65642,-3.91206
90.14052092,-7.59561,-6.80848,-1.82215,-2.86236,-4.11054
90.14653142,-7.52897,-6.62275,-2.24908,-3.2678,-4.4937
90.15135438,-7.46073,-6.46097,-2.58934,-3.58539,-4.78601
90.15538946,-7.39367,-6.31707,-2.87144,-3.84462,-5.01881
90.15716413,-7.3608,-6.2509,-2.9944,-3.95655,-5.11757
90.15824234,-7.34083,-6.21069,-3.0691,-4.02362,-5.17601
90.15927209,-7.32024,-6.17101,-3.13979,-4.08767,-5.23183
90.16079744,-7.28973,-6.11222,-3.2445,-4.18117,-5.31242
90.1623289,-7.25742,-6.05177,-3.34876,-4.27382,-5.39159
90.16539181,-7.18902,-5.9277,-3.55502,-4.45512,-5.54482
90.17151764,-7.03739,-5.66718,-3.95666,-4.79965,-5.83159
90.17355357,-6.98265,-5.57698,-4.08665,-4.90854,-5.92119
90.17523072,-6.93528,-5.50135,-4.19226,-4.99603,-5.99291
90.17679137,-6.8912,-5.4294,-4.28925,-5.07564,-6.05798
90.17830933,-6.84648,-5.35943,-4.38232,-5.1514,-6.11973
90.18134525,-6.75358,-5.21565,-4.56441,-5.29811,-6.23876
90.18741708,-6.55412,-4.91703,-4.91028,-5.57299,-6.45909
90.18941054,-6.48471,-4.81581,-5.01826,-5.65793,-6.52629
90.19134855,-6.4154,-4.71594,-5.12046,-5.73806,-6.58922
90.19315237,-6.34927,-4.62171,-5.21312,-5.8105,-6.64566
90.19482362,-6.28664,-4.53331,-5.29688,-5.87579,-6.69613
