"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-1.6609,-5.22243,5.66808,5.95257,7.03617
90.00091921,-1.72986,-5.27448,5.63263,5.92195,7.01863
90.00130009,-1.75843,-5.29576,5.61794,5.90926,7.01136
90.00195762,-1.80775,-5.33249,5.59216,5.88692,6.99831
90.00295819,-1.88281,-5.38721,5.55294,5.85294,6.97845
90.00387017,-1.95122,-5.43709,5.5164,5.82114,6.95937
90.0053696,-2.06355,-5.51712,5.45632,5.76887,6.928
90.00836844,-2.2882,-5.67207,5.33276,5.66081,6.86106
90.01321717,-2.64953,-5.90875,5.12514,5.47799,6.7431
90.02291463,-3.35915,-6.33307,4.68206,5.08343,6.47206
90.03285875,-4.05716,-6.70265,4.19107,4.64057,6.14714
90.04720392,-4.97612,-7.12258,3.42277,3.93851,5.59921
90.05280558,-5.30078,-7.25068,3.10444,3.64496,5.36064
90.05614475,-5.48391,-7.31757,2.91006,3.46503,5.2121
90.05896898,-5.63242,-7.36866,2.74309,3.31011,5.08288
90.06187078,-5.77891,-7.41596,2.56917,3.14838,4.94678
90.06767438,-6.05386,-7.49486,2.21452,2.81754,4.66475
90.07794198,-6.48368,-7.58378,1.56647,2.20962,4.13529
90.0887501,-6.86038,-7.60855,0.858565,1.54109,3.53841
90.10409013,-7.26541,-7.52602,-0.184012,0.548777,2.6285
90.11388604,-7.44574,-7.40287,-0.868863,-0.108239,2.01218
90.1185353,-7.5102,-7.32561,-1.19798,-0.425709,1.71072
90.11977054,-7.52475,-7.30279,-1.28583,-0.510626,1.62958
90.12057795,-7.53425,-7.28788,-1.34326,-0.566305,1.57654
90.12164001,-7.54522,-7.26691,-1.41893,-0.639545,1.50637
90.12322102,-7.56154,-7.23571,-1.53158,-0.748913,1.40145
90.1257315,-7.58348,-7.18269,-1.71058,-0.923155,1.2337
90.12848731,-7.60245,-7.12007,-1.90707,-1.11522,1.04798
90.12928116,-7.60792,-7.10203,-1.96367,-1.17055,0.994098
90.13025719,-7.61296,-7.07841,-2.03327,-1.23879,0.927852
90.1313773,-7.61874,-7.0513,-2.11297,-1.3171,0.851495
90.13267947,-7.62352,-7.01811,-2.20564,-1.40831,0.762412
90.13421484,-7.62915,-6.97899,-2.31447,-1.51585,0.656946
90.13668056,-7.63425,-6.9128,-2.48926,-1.6886,0.486635
90.14152987,-7.63367,-6.77367,-2.82999,-2.02834,0.148495
90.15122848,-7.59099,-6.46082,-3.49448,-2.70089,-0.53892
90.15809958,-7.52773,-6.21198,-3.94653,-3.16764,-1.03343
90.1614904,-7.48654,-6.08105,-4.16264,-3.39392,-1.27931
90.16347837,-7.45935,-6.00183,-4.28694,-3.5251,-1.42398
90.1645403,-7.44345,-5.9584,-4.35249,-3.59431,-1.50125
90.16614516,-7.41941,-5.89277,-4.45036,-3.6989,-1.61823
