"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,6.02235,6.02235,4.80697,4.58936,5.8829
90.00076754,6.0741,6.0741,4.86765,4.64872,5.91528
90.00110312,6.09647,6.09647,4.89418,4.67449,5.92943
90.00171478,6.13725,6.13725,4.94209,4.72147,5.95473
90.00250729,6.18918,6.18918,5.00417,4.78167,5.9875
90.00331708,6.24224,6.24224,5.06669,4.84318,6.02002
90.00473824,6.33347,6.33347,5.1764,4.94965,6.07709
90.00758057,6.51072,6.51072,5.39086,5.15808,6.18653
90.00993358,6.65231,6.65231,5.5638,5.32579,6.27317
90.0122618,6.78789,6.78789,5.73052,5.48714,6.35538
90.01382227,6.87629,6.87629,5.83964,5.5926,6.4084
90.01410982,6.89227,6.89227,5.8594,5.61169,6.41817
90.01495566,6.93927,6.93927,5.9175,5.66783,6.446
90.01560143,6.97451,6.97451,5.96111,5.70998,6.46725
90.01634395,7.01502,7.01502,6.01124,5.75844,6.49084
90.0177097,7.08805,7.08805,6.10175,5.84594,6.53422
90.0203549,7.22532,7.22532,6.2723,6.01098,6.61427
90.02347362,7.38017,7.38017,6.4656,6.19824,6.70297
90.02754805,7.57118,7.57118,6.70589,6.43133,6.80967
90.03091254,7.71934,7.71934,6.89415,6.6142,6.88995
90.03447445,7.86684,7.86684,7.08371,6.79854,6.96728
90.04159827,8.13327,8.13327,7.43364,7.13934,7.09846
90.0530678,8.4831,8.4831,7.91714,7.61141,7.24472
90.06518106,8.74802,8.74802,8.32269,8.00889,7.31368
90.07789534,8.91258,8.91258,8.63416,8.31603,7.29382
90.10332391,8.90635,8.90635,8.91674,8.6017,6.98503
90.1492736,7.86473,7.86473,8.35944,8.08451,5.61797
90.18805761,6.08271,6.08271,6.92768,6.715,3.77218
90.21620357,4.35268,4.35268,5.40717,5.25212,2.10782
90.2395025,2.69559,2.69559,3.88923,3.7869,0.569684
90.25279902,1.67345,1.67345,2.93157,2.86009,-0.359998
90.26237668,0.908803,0.908803,2.20636,2.15686,-1.04672
90.26673027,0.554278,0.554278,1.86779,1.82812,-1.36236
90.26820089,0.433615,0.433615,1.75224,1.71585,-1.46944
90.26960681,0.317873,0.317873,1.64125,1.60798,-1.57181
90.27094405,0.207452,0.207452,1.53523,1.50491,-1.66918
90.27361854,-0.0143049,-0.0143049,1.32191,1.29742,-1.86409
90.27896753,-0.461184,-0.461184,0.890479,0.877353,-2.25309
90.28521653,-0.988274,-0.988274,0.378966,0.378535,-2.70404
90.29238888,-1.59861,-1.59861,-0.216999,-0.203765,-3.21305
90.29605991,-1.91275,-1.91275,-0.525398,-0.50558,-3.4689
90.29911449,-2.17482,-2.17482,-0.783568,-0.758481,-3.67866
90.30078069,-2.31778,-2.31778,-0.924956,-0.897072,-3.79177
90.3017394,-2.40003,-2.40003,-1.00647,-0.977001,-3.856
90.30354765,-2.55517,-2.55517,-1.16053,-1.1281,-3.97716
90.30667536,-2.82319,-2.82319,-1.42787,-1.3904,-4.18258
90.31293079,-3.35595,-3.35595,-1.96517,-1.91782,-4.57787
90.31573503,-3.59285,-3.59285,-2.20716,-2.15545,-4.74776
90.3183167,-3.80954,-3.80954,-2.42994,-2.37422,-4.89973
90.31959938,-3.91649,-3.91649,-2.54063,-2.48291,-4.97356
90.32028153,-3.97337,-3.97337,-2.59949,-2.54074,-5.01204
90.32147155,-4.0719,-4.0719,-2.70219,-2.64164,-5.07917
90.32226819,-4.13785,-4.13785,-2.77093,-2.70918,-5.12319
90.32265849,-4.1699,-4.1699,-2.80461,-2.74227,-5.14476
90.32439525,-4.3125,-4.3125,-2.95425,-2.88918,-5.23877
90.32536974,-4.39162,-4.39162,-3.03821,-2.97161,-5.29052
90.32712354,-4.53401,-4.53401,-3.18894,-3.11951,-5.38185
90.33063113,-4.81394,-4.81394,-3.48901,-3.41365,-5.55779
90.33677442,-5.28818,-5.28818,-4.00768,-3.92056,-5.84521
90.34165941,-5.64819,-5.64819,-4.41152,-4.31338,-6.05548
90.34414091,-5.82434,-5.82434,-4.61305,-4.5086,-6.15578
90.34651116,-5.98828,-5.98828,-4.80293,-4.69198,-6.24818
90.34782921,-6.0774,-6.0774,-4.90724,-4.79246,-6.29803
90.34919287,-6.16799,-6.16799,-5.0141,-4.89519,-6.34843
90.35007091,-6.22483,-6.22483,-5.08183,-4.96064,-6.3798
90.35168297,-6.32918,-6.32918,-5.20619,-5.07934,-6.4374
90.35338461,-6.43627,-6.43627,-5.33501,-5.20245,-6.49594
90.35515909,-6.54533,-6.54533,-5.46708,-5.32835,-6.55503
90.35722433,-6.66898,-6.66898,-5.61769,-5.4715,-6.62097
90.35771708,-6.69773,-6.69773,-5.65301,-5.505,-6.63671
90.35819061,-6.72535,-6.72535,-5.68695,-5.53719,-6.65113
90.35890247,-6.76688,-6.76688,-5.73716,-5.58475,-6.6728
90.35986555,-6.82181,-6.82181,-5.80508,-5.64909,-6.70213
90.36045348,-6.85534,-6.85534,-5.84585,-5.68769,-6.71934
90.36079409,-6.87434,-6.87434,-5.86947,-5.71006,-6.72931
90.3614753,-6.91232,-6.91232,-5.916,-5.75413,-6.74925
90.36209184,-6.9467,-6.9467,-5.95812,-5.79402,-6.76669
90.36298642,-6.99506,-6.99506,-6.01834,-5.85108,-6.79201
90.36477558,-7.09178,-7.09178,-6.1366,-5.96319,-6.84079
90.36758862,-7.23783,-7.23783,-6.31688,-6.13422,-6.91346
90.37041191,-7.37827,-7.37827,-6.49102,-6.29961,-6.98146
90.37299299,-7.50132,-7.50132,-6.64445,-6.44543,-7.03931
90.37639153,-7.65564,-7.65564,-6.8383,-6.62978,-7.10923
90.38157766,-7.87439,-7.87439,-7.11673,-6.8947,-7.2023
90.39194993,-8.25196,-8.25196,-7.61255,-7.36648,-7.33955
90.40294523,-8.566,-8.566,-8.05126,-7.78347,-7.41495
90.4157591,-8.82174,-8.82174,-8.45183,-8.16316,-7.41383
90.42980658,-8.96842,-8.96842,-8.7564,-8.44998,-7.30578
90.45790155,-8.86103,-8.86103,-8.95774,-8.63112,-6.77576
90.50752938,-7.50447,-7.50447,-8.09748,-7.77959,-4.95565
90.54110732,-5.84451,-5.84451,-6.72182,-6.43786,-3.18084
90.5679907,-4.15596,-4.15596,-5.22127,-4.97777,-1.50937
90.5858838,-2.88392,-2.88392,-4.05163,-3.84018,-0.299371
90.59732129,-2.01852,-2.01852,-3.24146,-3.05187,0.50599
90.60494788,-1.42204,-1.42204,-2.67723,-2.50251,1.05332
90.60878055,-1.11701,-1.11701,-2.38701,-2.21977,1.33067
90.61000135,-1.01915,-1.01915,-2.29347,-2.12861,1.41933
90.61117195,-0.925019,-0.925019,-2.20378,-2.04121,1.50434
90.61226015,-0.837268,-0.837268,-2.1199,-1.95944,1.58337
90.61443654,-0.661081,-0.661081,-1.95121,-1.79497,1.74148
90.61878933,-0.306123,-0.306123,-1.61033,-1.46244,2.0577
