"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-7.54212,-7.53857,4.13813,1.86035,-1.6594
90.00102643,-7.54156,-7.53763,4.08619,1.79772,-1.7336
90.0021995,-7.54017,-7.53582,4.02638,1.72584,-1.81839
90.00454563,-7.53497,-7.52978,3.90536,1.58112,-1.98796
90.0092379,-7.51492,-7.50808,3.6578,1.28797,-2.32614
90.01862243,-7.43692,-7.42683,3.14164,0.687899,-2.99351
90.0373915,-7.13506,-7.11878,2.03394,-0.556964,-4.24285
90.0445578,-6.96968,-6.95116,1.58622,-1.04513,-4.67946
90.05075068,-6.80526,-6.78485,1.18942,-1.47031,-5.03187
90.05249078,-6.75551,-6.73459,1.07634,-1.59017,-5.12636
90.05421463,-6.70407,-6.68264,0.96367,-1.7089,-5.2178
90.05575988,-6.65796,-6.63607,0.862153,-1.81534,-5.2979
90.0574028,-6.60694,-6.58457,0.753692,-1.9285,-5.38114
90.06038826,-6.51086,-6.48764,0.555263,-2.13362,-5.52743
90.06631341,-6.30758,-6.28268,0.156664,-2.5379,-5.79945
90.07659976,-5.91621,-5.88855,-0.548452,-3.22298,-6.21632
90.08224889,-5.68107,-5.65196,-0.941752,-3.58686,-6.41606
90.08555059,-5.53718,-5.50725,-1.1732,-3.79441,-6.52339
90.08748449,-5.45073,-5.42031,-1.30928,-3.91401,-6.58307
90.08856377,-5.40145,-5.37078,-1.38523,-3.98001,-6.61484
90.0900859,-5.33196,-5.30092,-1.49253,-4.07215,-6.65966
90.09242612,-5.22274,-5.19115,-1.6575,-4.21147,-6.72498
90.09675854,-5.01473,-4.98213,-1.96292,-4.46117,-6.83696
90.10011011,-4.84872,-4.81536,-2.1986,-4.6464,-6.91565
90.10221568,-4.74175,-4.70793,-2.34614,-4.75896,-6.96156
90.10331486,-4.6859,-4.65184,-2.42316,-4.81618,-6.98417
90.10415651,-4.64237,-4.60812,-2.48191,-4.85999,-7.00148
90.10498078,-4.59972,-4.5653,-2.53945,-4.90171,-7.01742
90.10622204,-4.53454,-4.49985,-2.6257,-4.96454,-7.04143
90.10753733,-4.46546,-4.4305,-2.71709,-5.02953,-7.06551
90.1101679,-4.32481,-4.2893,-2.89863,-5.15591,-7.11053
90.11542905,-4.03614,-3.99957,-3.25669,-5.39478,-7.18803
90.12595136,-3.43095,-3.39242,-3.94377,-5.81955,-7.29345
90.13629141,-2.80253,-2.76226,-4.56698,-6.17051,-7.33362
90.14160439,-2.46736,-2.42627,-4.86289,-6.32571,-7.3301
90.14425751,-2.29702,-2.25554,-5.00371,-6.39691,-7.32227
90.14678577,-2.13295,-2.09111,-5.13328,-6.46088,-7.31109
90.14893851,-1.99195,-1.94981,-5.24003,-6.51239,-7.29872
90.1512887,-1.8367,-1.79424,-5.35286,-6.56552,-7.28226
90.15598908,-1.52226,-1.4792,-5.56726,-6.66211,-7.24015
90.16358559,-1.00372,-0.95979,-5.88316,-6.79112,-7.14662
90.17520706,-0.188654,-0.143593,-6.29593,-6.9245,-6.94427
90.18751402,0.69827,0.744184,-6.64257,-6.98283,-6.65458
90.19385508,1.16298,1.20912,-6.78536,-6.98005,-6.47587
90.19747196,1.42977,1.4761,-6.85602,-6.9686,-6.36518
90.19858345,1.512,1.55814,-6.87582,-6.96333,-6.32963
90.19964074,1.59023,1.63639,-6.89465,-6.95832,-6.29582
90.20067138,1.66649,1.71267,-6.91141,-6.95198,-6.26159
90.20273267,1.81906,1.86524,-6.94492,-6.9393,-6.19313
90.206538,2.10072,2.14665,-6.99908,-6.90893,-6.06074
90.21414868,2.6604,2.70563,-7.08208,-6.82551,-5.77663
90.22937003,3.74064,3.78286,-7.14879,-6.57099,-5.13526
90.24108079,4.51206,4.55036,-7.11193,-6.29843,-4.57914
90.25092939,5.10132,5.13515,-7.02315,-6.01978,-4.07212
90.2549852,5.32556,5.35739,-6.9715,-5.89223,-3.85331
90.25886418,5.52887,5.5588,-6.91404,-5.76351,-3.63886
90.26174784,5.67283,5.70137,-6.86629,-5.66363,-3.47627
90.26485839,5.82133,5.84842,-6.81003,-5.55197,-3.29796
90.2710795,6.09786,6.12212,-6.68298,-5.31677,-2.93263
90.27816647,6.38058,6.40172,-6.51511,-5.03011,-2.50303
90.2923404,6.84637,6.86145,-6.10858,-4.4005,-1.60533
90.30524399,7.15741,7.16714,-5.66015,-3.76628,-0.748643
90.32742354,7.44821,7.44902,-4.73042,-2.55727,0.789253
90.33513293,7.47812,7.47593,-4.36239,-2.10421,1.3386
90.33825628,7.47993,7.47654,-4.207,-1.91616,1.5627
90.33948468,7.47862,7.47475,-4.14469,-1.84137,1.65084
90.3406153,7.47741,7.47311,-4.08733,-1.77252,1.73207
90.34287653,7.47189,7.46673,-3.97084,-1.63362,1.89453
90.34739901,7.45182,7.44496,-3.7328,-1.35242,2.21869
90.35644395,7.37618,7.36598,-3.23742,-0.777479,2.85945
90.37453384,7.08803,7.07146,-2.17725,0.413759,4.06769
90.38250546,6.90458,6.88535,-1.68276,0.953049,4.55688
90.38707795,6.7842,6.76347,-1.3922,1.26517,4.82186
90.38859483,6.74131,6.7201,-1.29475,1.36915,4.90695
90.39000669,6.70139,6.67973,-1.20347,1.46592,4.98432
90.39076056,6.67918,6.65727,-1.15474,1.5176,5.02564
90.39178702,6.64893,6.6267,-1.08804,1.58796,5.08046
90.3923322,6.6323,6.6099,-1.05248,1.62533,5.10958
90.3932012,6.6058,6.58312,-0.995791,1.6849,5.15488
90.39411167,6.57803,6.55507,-0.93619,1.74732,5.20234
90.39558906,6.53159,6.50816,-0.839132,1.84861,5.27754
90.39844985,6.4386,6.4143,-0.650012,2.04437,5.41858
90.40346898,6.26593,6.24011,-0.314653,2.386,5.65199
90.41350724,5.88531,5.85659,0.368017,3.05577,6.0677
90.42023962,5.60448,5.5739,0.833527,3.49041,6.30942
90.42378645,5.44848,5.41696,1.08081,3.71343,6.42502
90.42590319,5.35279,5.32071,1.22893,3.84427,6.4902
90.42830098,5.24211,5.20941,1.39713,3.99009,6.56063
90.4297769,5.17279,5.13971,1.50066,4.07846,6.60219
90.43204163,5.06469,5.03105,1.65962,4.21184,6.66333
90.43632664,4.85453,4.81983,1.96038,4.45613,6.77029
90.43964239,4.68693,4.65144,2.19243,4.63732,6.84525
90.4418237,4.57435,4.53835,2.34449,4.75252,6.89087
90.44293873,4.51592,4.47966,2.42222,4.80978,6.91276
90.44380091,4.47074,4.43428,2.48208,4.85406,6.92969
90.44464646,4.42578,4.38913,2.54078,4.89625,6.94523
90.44588118,4.36014,4.32321,2.62609,4.95785,6.96794
90.44723593,4.28725,4.25002,2.71969,5.02377,6.99143
90.44994544,4.13948,4.10165,2.90552,5.15176,7.03505
90.45536445,3.83617,3.79719,3.27169,5.39294,7.10894
90.46620247,3.20024,3.15913,3.97225,5.81879,7.20398
90.47647204,2.56415,2.52123,4.58266,6.15514,7.23015
90.48149714,2.24168,2.19793,4.85858,6.29634,7.22059
90.48405557,2.0748,2.03066,4.99261,6.3624,7.21014
90.48649505,1.91407,1.86957,5.11607,6.42177,7.1967
90.48857491,1.77585,1.73104,5.21796,6.4696,7.18259
90.49084673,1.62364,1.57852,5.32576,6.51894,7.1644
90.49539036,1.3156,1.26986,5.53074,6.60851,7.11943
90.50383958,0.730831,0.684066,5.87569,6.74306,7.00585
90.51617455,-0.14708,-0.19507,6.29787,6.86574,6.77215
90.52855443,-1.05094,-1.09961,6.62709,6.90247,6.45955
90.53328227,-1.40085,-1.44959,6.72815,6.89394,6.32002
90.53562578,-1.57509,-1.62381,6.77323,6.88513,6.2468
90.53654792,-1.64365,-1.69236,6.78956,6.88038,6.21687
90.5383922,-1.78091,-1.82955,6.82222,6.87088,6.15701
90.54208076,-2.05544,-2.10392,6.88048,6.84548,6.03175
90.54945788,-2.60169,-2.64946,6.97294,6.77305,5.76273
90.56421212,-3.66049,-3.70523,7.06329,6.5444,5.15443
90.57582588,-4.43928,-4.47999,7.04752,6.28853,4.6133
90.58557815,-5.03754,-5.07363,6.97665,6.02415,4.11923
