"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-7.22941,-7.37915,-4.99098,-5.97843,-4.46156
90.00064044,-7.24483,-7.39129,-5.02629,-6.00344,-4.4292
90.00132357,-7.26128,-7.40425,-5.06342,-6.0297,-4.39467
90.00198502,-7.27655,-7.41614,-5.09938,-6.05512,-4.36088
90.00306792,-7.30155,-7.43561,-5.15725,-6.09536,-4.30555
90.00466083,-7.33661,-7.46256,-5.24078,-6.15456,-4.22322
90.00751474,-7.39533,-7.5068,-5.38581,-6.25567,-4.07352
90.01322256,-7.49713,-7.57984,-5.65871,-6.44268,-3.76586
90.02326996,-7.62616,-7.659,-6.08617,-6.72316,-3.19898
90.03402537,-7.69448,-7.6751,-6.47161,-6.95533,-2.55896
90.04784195,-7.67888,-7.5945,-6.86052,-7.152,-1.69188
90.0638497,-7.52044,-7.36405,-7.16509,-7.24027,-0.633366
90.07937256,-7.22895,-7.00656,-7.31403,-7.18691,0.43782
90.08841995,-6.99868,-6.73968,-7.33553,-7.09427,1.07789
90.09290101,-6.86863,-6.59203,-7.32862,-7.03194,1.39796
90.0958609,-6.77704,-6.48902,-7.31775,-6.98488,1.61019
90.09754036,-6.72311,-6.42868,-7.30938,-6.95614,1.73061
90.10089927,-6.61107,-6.30399,-7.2879,-6.89427,1.97146
90.10761709,-6.37061,-6.03889,-7.22621,-6.7533,2.45086
90.12105273,-5.8272,-5.44894,-7.02997,-6.40489,3.3843
90.14385148,-4.73127,-4.28288,-6.48667,-5.62516,4.78954
90.15158259,-4.31251,-3.8429,-6.24421,-5.30906,5.20172
90.1590742,-3.88592,-3.39705,-5.98261,-4.97948,5.56397
90.16386996,-3.60268,-3.10216,-5.80182,-4.75697,5.77612
90.16920655,-3.27874,-2.76588,-5.58886,-4.49928,5.99415
90.17852141,-2.69284,-2.16005,-5.18871,-4.0254,6.33029
90.18783062,-2.08328,-1.53265,-4.75432,-3.52291,6.61096
90.20419434,-0.961883,-0.38505,-3.91406,-2.57669,6.97383
90.22131217,0.266771,0.862992,-2.94085,-1.51161,7.17945
90.22860677,0.804989,1.40593,-2.4989,-1.03646,7.21382
90.23414953,1.21832,1.82094,-2.15317,-0.667892,7.21905
90.23575023,1.33835,1.94079,-2.05159,-0.560305,7.21677
90.23673624,1.41228,2.01461,-1.98902,-0.493793,7.21537
90.23769844,1.48459,2.08666,-1.9274,-0.428717,7.21271
90.23877787,1.56572,2.16748,-1.85827,-0.35552,7.20974
