"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-7.1319,-7.12834,-6.96338,-7.11159,-1.72739
90.00153112,-7.09521,-7.09155,-6.98932,-7.1137,-1.62842
90.00459337,-7.01887,-7.015,-7.03784,-7.11476,-1.42921
90.01071786,-6.85224,-6.84797,-7.11888,-7.10186,-1.02499
90.02296683,-6.46329,-6.45824,-7.21562,-7.01522,-0.19524
90.03411008,-6.04727,-6.04155,-7.22882,-6.86731,0.580722
90.04073969,-5.77265,-5.76655,-7.20334,-6.74874,1.05012
90.04442607,-5.61147,-5.60517,-7.17855,-6.67313,1.31302
90.04665286,-5.51123,-5.50481,-7.15993,-6.62414,1.47238
90.04771451,-5.46222,-5.45575,-7.14949,-6.59937,1.54835
90.0498378,-5.36422,-5.35763,-7.1286,-6.54982,1.70043
90.05375089,-5.17787,-5.17108,-7.0826,-6.45177,1.98071
90.06157707,-4.78693,-4.77975,-6.96626,-6.23389,2.53783
90.07722943,-3.93735,-3.92946,-6.63961,-5.71514,3.61252
90.08923682,-3.22905,-3.22069,-6.30729,-5.24591,4.37612
90.09934619,-2.59815,-2.58943,-5.97495,-4.80573,4.95798
90.10351906,-2.32905,-2.32019,-5.82415,-4.61245,5.17927
90.10750922,-2.06735,-2.05836,-5.67278,-4.4216,5.37949
90.11057947,-1.86321,-1.85413,-5.55163,-4.27086,5.52587
90.1139924,-1.6336,-1.62442,-5.4123,-4.09943,5.68085
90.12081825,-1.16648,-1.15712,-5.11939,-3.74488,5.96716
90.12953231,-0.556214,-0.546645,-4.71889,-3.27071,6.28824
90.1442682,0.505065,0.514902,-3.97864,-2.41886,6.72143
90.15248901,1.11012,1.12004,-3.53314,-1.91823,6.9041
90.15653242,1.41028,1.42022,-3.30588,-1.66576,6.97863
90.15860857,1.56495,1.57488,-3.18718,-1.53459,7.01299
90.15961551,1.63996,1.6499,-3.12887,-1.47062,7.02817
90.16139531,1.77266,1.78258,-3.0258,-1.35701,7.05501
90.16437682,1.99495,2.00486,-2.85064,-1.16517,7.09476
90.17033985,2.43803,2.44786,-2.49288,-0.776131,7.15824
90.18226591,3.30674,3.31619,-1.74997,0.0208413,7.22208
90.19189531,3.9789,3.98783,-1.12585,0.679959,7.21319
90.19727232,4.33866,4.34722,-0.768666,1.05293,7.18507
90.20128763,4.59807,4.6063,-0.498236,1.33305,7.15343
90.2024989,4.67423,4.68235,-0.41606,1.41783,7.14172
90.20362299,4.74491,4.75292,-0.339564,1.49651,7.13086
90.20492724,4.82543,4.83333,-0.250538,1.58779,7.11695
90.20753573,4.98302,4.99066,-0.0716501,1.77037,7.08631
90.20961673,5.10527,5.11269,0.0718343,1.91602,7.05921
90.21136098,5.20523,5.21246,0.192605,2.03783,7.0343
90.21216379,5.25026,5.2574,0.248343,2.09389,7.02283
90.21277506,5.28454,5.29162,0.290869,2.13657,7.01333
90.21337342,5.31741,5.32441,0.332498,2.17836,7.00403
90.21428415,5.36743,5.37433,0.395992,2.24176,6.98988
90.21524065,5.41903,5.42582,0.462796,2.30834,6.97381
90.21690252,5.50697,5.51359,0.579145,2.42368,6.94588
90.22018033,5.67428,5.68055,0.809584,2.64999,6.88569
90.2229866,5.81118,5.81715,1.00777,2.8422,6.82969
90.22560914,5.93395,5.93967,1.19367,3.02009,6.77322
90.22626842,5.96383,5.96948,1.2404,3.06481,6.75902
90.22718128,6.0052,6.01075,1.3053,3.12614,6.73813
90.22825434,6.05237,6.05782,1.38158,3.19822,6.71357
90.22949111,6.10673,6.11206,1.46951,3.28045,6.68381
90.23088051,6.16603,6.17122,1.56841,3.37283,6.65038
90.23307204,6.25688,6.26186,1.7244,3.51677,6.595
90.2372426,6.42077,6.42535,2.02097,3.78554,6.48302
90.24558371,6.71371,6.71752,2.60925,4.29787,6.23379
90.25192649,6.9057,6.90892,3.04899,4.66073,6.02224
90.25524553,6.99565,6.99857,3.27553,4.84022,5.90411
90.2569834,7.03987,7.04263,3.39296,4.93115,5.84025
90.25861845,7.07969,7.08231,3.50257,5.01472,5.77893
90.26071806,7.12828,7.13071,3.64192,5.11921,5.69845
90.26291705,7.17612,7.17835,3.78602,5.22529,5.61208
90.26731504,7.26248,7.26431,4.06772,5.42752,5.43312
90.27611101,7.39821,7.39927,4.5991,5.79378,5.05107
90.28111864,7.45361,7.45424,4.8798,5.98009,4.81957
90.28349469,7.47439,7.47481,5.00694,6.06295,4.70625
90.28577649,7.49102,7.49124,5.12519,6.13921,4.59539
90.28772223,7.50265,7.5027,5.22301,6.2017,4.49929
90.28981859,7.51256,7.51243,5.32536,6.26642,4.39418
90.2940113,7.52428,7.5238,5.52082,6.3878,4.17916
90.30148007,7.51876,7.51766,5.83968,6.57759,3.7809
90.31243536,7.45069,7.4487,6.24202,6.79532,3.16356
90.32451799,7.29517,7.29224,6.59817,6.953,2.44067
90.34037336,6.96855,6.96444,6.92971,7.03167,1.43342
90.3672993,6.12013,6.11421,7.15171,6.84701,-0.394618
90.37957341,5.61739,5.61072,7.11376,6.63426,-1.26436
90.38679738,5.28962,5.28254,7.05176,6.4728,-1.78183
90.38924035,5.17362,5.1664,7.02423,6.41225,-1.95721
90.39148181,5.06498,5.05764,6.99612,6.35411,-2.11813
90.39596472,4.84161,4.83403,6.9318,6.23059,-2.43868
90.40493055,4.3716,4.36357,6.7715,5.95542,-3.07013
90.4228622,3.34661,3.33777,6.32975,5.29902,-4.25082
90.4347512,2.60977,2.60046,5.95145,4.79011,-4.94348
90.44002526,2.26928,2.25979,5.76256,4.54636,-5.22318
90.44508559,1.93542,1.92576,5.56964,4.30267,-5.47384
90.44921889,1.65784,1.64805,5.40382,4.09675,-5.66557
90.45387144,1.34047,1.33055,5.20857,3.85786,-5.8676
90.46317655,0.691626,0.681453,4.79189,3.35874,-6.22926
90.47345401,-0.0443111,-0.0547103,4.29309,2.77645,-6.56467
90.48571708,-0.94358,-0.95416,3.64864,2.04292,-6.87895
90.49073478,-1.31689,-1.3275,3.37014,1.73129,-6.98086
