"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-6.69435,-6.86397,-4.7024,-5.76902,-4.98339
90.00065672,-6.71822,-6.88544,-4.74194,-5.79826,-4.95277
90.00197015,-6.76597,-6.92838,-4.8203,-5.85673,-4.89153
90.00459701,-6.85768,-7.01051,-4.97339,-5.96992,-4.76689
90.00634612,-6.91625,-7.06272,-5.0725,-6.04282,-4.68225
90.00701115,-6.93777,-7.08184,-5.10933,-6.06981,-4.65007
90.00793813,-6.96778,-7.10849,-5.16067,-6.10744,-4.60447
90.00892631,-6.99838,-7.13552,-5.21441,-6.14618,-4.55586
90.01060509,-7.05036,-7.18143,-5.30401,-6.21199,-4.47217
90.01396267,-7.14763,-7.26664,-5.47698,-6.3371,-4.30174
90.02056047,-7.31723,-7.41271,-5.79366,-6.56196,-3.95538
90.03052707,-7.51977,-7.5802,-6.21634,-6.8495,-3.40492
90.04204017,-7.67451,-7.69525,-6.62416,-7.10457,-2.73127
90.05536161,-7.74969,-7.72575,-6.99126,-7.29826,-1.90644
90.07377346,-7.67629,-7.59316,-7.31812,-7.3915,-0.698897
90.09104582,-7.42796,-7.29244,-7.43892,-7.30084,0.490936
90.10010271,-7.23062,-7.06894,-7.43177,-7.18621,1.13171
90.10507987,-7.1031,-6.92745,-7.40756,-7.10406,1.4871
90.10676845,-7.05612,-6.87581,-7.39611,-7.07243,1.60808
90.10833734,-7.01246,-6.82784,-7.38402,-7.04305,1.72048
90.1110272,-6.93346,-6.74153,-7.36007,-6.98845,1.91319
90.11640692,-6.76442,-6.55815,-7.3001,-6.86803,2.2975
90.12716636,-6.38367,-6.1499,-7.13297,-6.5836,3.05354
90.14868524,-5.46396,-5.18015,-6.61942,-5.85183,4.44031
90.1574592,-5.03132,-4.72906,-6.34366,-5.49381,4.93968
90.16229026,-4.77962,-4.4677,-6.17602,-5.28265,5.19421
90.16688674,-4.53175,-4.21096,-6.00649,-5.07295,5.42144
90.17036717,-4.3388,-4.01153,-5.87178,-4.90864,5.58368
90.17439813,-4.10989,-3.77534,-5.70909,-4.71258,5.76117
90.18246006,-3.63544,-3.28712,-5.36302,-4.30272,6.08365
90.19236725,-3.02398,-2.66019,-4.90162,-3.76839,6.42232
90.20621763,-2.12205,-1.73934,-4.19442,-2.96951,6.79218
90.22597973,-0.755574,-0.35152,-3.07345,-1.73877,7.11643
90.24690677,0.769098,1.18509,-1.7634,-0.339966,7.20706
90.25432276,1.32444,1.74078,-1.27154,0.176453,7.17793
90.25710416,1.53431,1.95,-1.08365,0.372604,7.15887
90.25811563,1.61063,2.02609,-1.01489,0.444238,7.15058
90.25907848,1.68344,2.09851,-0.949231,0.512564,7.14269
90.26040511,1.78376,2.1983,-0.858464,0.606904,7.13059
90.26305835,1.9844,2.39742,-0.675901,0.796233,7.10348
90.2666774,2.2577,2.66782,-0.424766,1.05572,7.06028
90.26903186,2.43507,2.84278,-0.260124,1.22522,7.02834
90.27134876,2.60903,3.01388,-0.0971833,1.39247,6.99361
90.27196249,2.65511,3.05921,-0.0538708,1.43677,6.98441
90.27293236,2.72763,3.13034,0.0146992,1.50694,6.96858
90.2739935,2.80697,3.20816,0.0898914,1.58372,6.95126
90.27523132,2.89901,3.29818,0.177821,1.67327,6.92945
90.27683552,3.0183,3.41484,0.292116,1.7894,6.9012
90.2795463,3.21829,3.60974,0.486077,1.98564,6.84949
90.28496786,3.61222,3.99149,0.876774,2.37689,6.73466
90.28898699,3.898,4.26646,1.16846,2.66509,6.63983
90.29182747,4.09622,4.45609,1.37553,2.86721,6.56736
90.29256503,4.14701,4.5045,1.4293,2.9197,6.54855
90.29337073,4.2025,4.55737,1.4882,2.97664,6.5269
90.29439738,4.27228,4.62364,1.56326,3.04919,6.49933
90.29558434,4.35296,4.70025,1.65004,3.13246,6.46617
90.29691814,4.4424,4.78488,1.74755,3.22603,6.42892
90.29900463,4.58035,4.91493,1.90003,3.3711,6.3683
90.30297178,4.83538,5.15366,2.18995,3.643,6.24728
90.30471731,4.9444,5.25499,2.31704,3.76052,6.19124
90.30572922,5.00633,5.31226,2.39071,3.82865,6.15875
90.3066727,5.06407,5.36567,2.4594,3.89129,6.12744
90.30757814,5.11818,5.41548,2.52504,3.9514,6.09739
90.30868744,5.18446,5.47651,2.60547,4.02403,6.05954
90.30976344,5.24722,5.53412,2.68312,4.09448,6.02282
90.31037748,5.28304,5.567,2.72743,4.13413,6.00129
90.31125699,5.33328,5.61307,2.7909,4.19093,5.97044
90.31170831,5.35906,5.6367,2.82327,4.21974,5.95461
90.31261096,5.4095,5.68293,2.88802,4.27736,5.9222
90.31342405,5.45494,5.72457,2.94635,4.3285,5.89301
90.31462401,5.52059,5.78471,3.032,4.40398,5.84914
90.31702392,5.64851,5.90181,3.20224,4.55179,5.75946
90.32083505,5.84261,6.07922,3.46915,4.77878,5.61185
90.32376842,5.98465,6.20875,3.67129,4.94652,5.49394
90.32513896,6.04886,6.2666,3.76432,5.02272,5.43721
90.32638737,6.10563,6.31929,3.84906,5.09089,5.38555
90.32759951,6.16075,6.36834,3.93004,5.15593,5.33409
90.32882377,6.21482,6.41787,4.01182,5.22049,5.28212
90.33127231,6.31982,6.51285,4.17252,5.34627,5.1757
90.33607259,6.51364,6.68727,4.47803,5.58034,4.96001
90.34047487,6.67754,6.8336,4.74574,5.78086,4.75419
90.34408161,6.80204,6.94383,4.95517,5.93532,4.57998
90.34564385,6.85271,6.98837,5.04295,5.99899,4.50268
90.34665711,6.88557,7.01725,5.09851,6.04029,4.45254
90.34763835,6.91579,7.04363,5.15231,6.07869,4.4031
90.34898074,6.95714,7.07973,5.22419,6.13124,4.33546
90.35061029,7.00518,7.12142,5.3096,6.19292,4.25217
90.35386937,7.09598,7.19957,5.47452,6.31112,4.08276
90.36038754,7.25658,7.3351,5.78176,6.52707,3.73291
90.37040576,7.44939,7.48996,6.19777,6.80638,3.16815
90.38178951,7.59015,7.58855,6.59072,7.04741,2.4896
90.3955673,7.65146,7.60035,6.9559,7.23239,1.62161
90.41367403,7.55654,7.44335,7.25649,7.30244,0.415557
90.42810644,7.3433,7.18332,7.35338,7.22155,-0.589018
90.43575281,7.18237,6.99864,7.35433,7.13073,-1.13333
90.44031261,7.07102,6.8735,7.33855,7.06112,-1.46063
90.44322939,6.99387,6.78767,7.32213,7.01063,-1.67077
90.44553412,6.92973,6.71676,7.3057,6.96749,-1.83682
90.45014356,6.79315,6.56686,7.26382,6.87282,-2.16854
90.45936244,6.48776,6.23578,7.14464,6.6506,-2.82516
90.47780022,5.75573,5.45631,6.77031,6.08173,-4.06549
90.49068358,5.15391,4.82457,6.40547,5.59098,-4.83909
90.49642046,4.86314,4.52135,6.21654,5.34882,-5.15233
90.50025515,4.66134,4.31154,6.08147,5.17918,-5.34944
90.50335404,4.49407,4.13798,5.96731,5.03771,-5.50125
90.50656873,4.31672,3.95428,5.84426,4.88692,-5.65167
90.51299812,3.95081,3.5762,5.58441,4.57347,-5.93153
90.52381181,3.30376,2.91034,5.10781,4.01244,-6.34139
90.53536795,2.57196,2.16074,4.54665,3.36906,-6.69741
90.55106142,1.51988,1.08838,3.70609,2.43035,-7.0488
90.57619815,-0.274077,-0.727627,2.19827,0.798331,-7.30486
90.58612777,-1.01322,-1.4699,1.5529,0.115274,-7.30389
90.59227029,-1.47641,-1.93295,1.14122,-0.316428,-7.27499
90.59384686,-1.59596,-2.0518,1.03409,-0.428277,-7.26377
90.59465286,-1.65707,-2.11256,0.979039,-0.485656,-7.25803
90.59549122,-1.72064,-2.17576,0.921775,-0.545338,-7.25091
90.59716794,-1.8479,-2.30216,0.806668,-0.665085,-7.23668
90.60052137,-2.10242,-2.55427,0.574779,-0.905625,-7.20281
90.60359958,-2.33564,-2.78453,0.360034,-1.12752,-7.16633
90.60649564,-2.55434,-2.99962,0.156425,-1.33717,-7.12672
90.60725848,-2.61194,-3.05628,0.102544,-1.39239,-7.11629
90.60807704,-2.67352,-3.11664,0.0446173,-1.45183,-7.10388
90.60913157,-2.75285,-3.1944,-0.0301728,-1.52841,-7.08789
90.61029063,-2.83966,-3.27928,-0.112586,-1.61258,-7.069
90.61154117,-2.93333,-3.37085,-0.201745,-1.70349,-7.04862
90.6134501,-3.07557,-3.50951,-0.338306,-1.84226,-7.01534
90.61692574,-3.33243,-3.75895,-0.588295,-2.09492,-6.94985
90.62285399,-3.76237,-4.17344,-1.01819,-2.52391,-6.82382
90.62583385,-3.97398,-4.37592,-1.23573,-2.73815,-6.75372
90.62879424,-4.18064,-4.57257,-1.45265,-2.9494,-6.67906
90.62961908,-4.23737,-4.6263,-1.51309,-3.00825,-6.65826
90.630532,-4.30017,-4.68577,-1.58017,-3.07288,-6.63394
90.63156119,-4.36986,-4.75197,-1.65579,-3.14574,-6.60652
90.63307369,-4.47228,-4.84804,-1.76691,-3.25218,-6.56495
90.63546276,-4.63083,-4.99667,-1.94245,-3.41898,-6.49703
90.63865516,-4.83733,-5.18889,-2.1766,-3.63898,-6.402
90.64102611,-4.9865,-5.32668,-2.35051,-3.80005,-6.32828
90.64269231,-5.08902,-5.42086,-2.47221,-3.9119,-6.27489
90.64373866,-5.15237,-5.47888,-2.54864,-3.98119,-6.24036
90.64515132,-5.23614,-5.55539,-2.65132,-4.07474,-6.19374
90.64596171,-5.2842,-5.59928,-2.71022,-4.12758,-6.16612
90.64651284,-5.31608,-5.62835,-2.75028,-4.16351,-6.14734
90.64695543,-5.34169,-5.6517,-2.78229,-4.19237,-6.13225
90.64739973,-5.3674,-5.67513,-2.81443,-4.22099,-6.11711
90.64817779,-5.41146,-5.71528,-2.87071,-4.27113,-6.08991
90.64899628,-5.45781,-5.75752,-2.92962,-4.32316,-6.06129
90.65010086,-5.51917,-5.81341,-3.00912,-4.39338,-6.02147
90.65226903,-5.63683,-5.92052,-3.16416,-4.52863,-5.94329
90.65588826,-5.82526,-6.0918,-3.42009,-4.7477,-5.80727
90.6586753,-5.96373,-6.2174,-3.61435,-4.91026,-5.69864
90.66096847,-6.07341,-6.31668,-3.77214,-5.03977,-5.60674
90.66279266,-6.15797,-6.39306,-3.89618,-5.13995,-5.53204
90.66390672,-6.20846,-6.43859,-3.97123,-5.19988,-5.48526
90.66596092,-6.29929,-6.52033,-4.10808,-5.30796,-5.39899
90.67006933,-6.47221,-6.67527,-4.37521,-5.51497,-5.22033
90.67828616,-6.78369,-6.95137,-4.87786,-5.89402,-4.84299
90.68145325,-6.89161,-7.04582,-5.05932,-6.02792,-4.69056
90.68337721,-6.95389,-7.09997,-5.16598,-6.10602,-4.59611
90.68522286,-7.01133,-7.14963,-5.2657,-6.17867,-4.50421
90.68719458,-7.0702,-7.20022,-5.36942,-6.25386,-4.40466
90.69013198,-7.15316,-7.27089,-5.51867,-6.36124,-4.25377
90.69600678,-7.30212,-7.39546,-5.79898,-6.55953,-3.94303
90.70614328,-7.50652,-7.55836,-6.22804,-6.85052,-3.38025
90.71695566,-7.65203,-7.66053,-6.61198,-7.09036,-2.74539
90.73177163,-7.73254,-7.68342,-7.01795,-7.30281,-1.82396
90.74896343,-7.65908,-7.54607,-7.31886,-7.38502,-0.691304
90.76516795,-7.43217,-7.26227,-7.43912,-7.30596,0.426563
90.77453367,-7.2336,-7.03241,-7.43774,-7.19285,1.08973
90.77917084,-7.1175,-6.90128,-7.41815,-7.11898,1.42132
90.78225607,-7.03386,-6.80781,-7.39826,-7.06338,1.64277
90.7841543,-6.97992,-6.74789,-7.38334,-7.02666,1.77902
90.78795075,-6.86649,-6.62267,-7.34744,-6.94757,2.05137
90.79554366,-6.6179,-6.3512,-7.25177,-6.76726,2.59239
90.81072948,-6.03806,-5.72845,-6.96806,-6.32188,3.63549
90.82261773,-5.51119,-5.17072,-6.66303,-5.89801,4.39175
90.83259041,-5.02284,-4.65841,-6.35335,-5.49432,4.96602
90.83670319,-4.80958,-4.43579,-6.2117,-5.31549,5.1844
90.84063658,-4.59946,-4.21701,-6.06888,-5.13801,5.38217
90.84372627,-4.43033,-4.04127,-5.95176,-4.99431,5.52983
90.84719531,-4.23627,-3.84001,-5.8152,-4.82857,5.68767
90.85413339,-3.83557,-3.42558,-5.52649,-4.48371,5.97892
90.86316316,-3.29032,-2.86384,-5.12081,-4.00939,6.31069
90.87751714,-2.37372,-1.92426,-4.41091,-3.20084,6.73143
90.89170755,-1.41454,-0.94635,-3.63681,-2.34205,7.02156
90.91359072,0.14566,0.634253,-2.32157,-0.921599,7.23132
90.92438386,0.944644,1.43733,-1.624,-0.183641,7.23076
90.93071759,1.41995,1.91226,-1.20125,0.259199,7.19912
90.93285032,1.5809,2.07243,-1.0568,0.409796,7.18283
90.93366458,1.64235,2.13358,-1.00132,0.467475,7.17661
90.93449897,1.70532,2.19624,-0.944463,0.526675,7.16896
90.93615914,1.83075,2.32074,-0.830786,0.644731,7.15374
90.93922314,2.06224,2.54986,-0.619586,0.863482,7.12094
90.94235434,2.29839,2.78279,-0.401956,1.08807,7.08211
90.94492994,2.49198,2.97322,-0.22164,1.27347,7.04616
90.94621815,2.5888,3.06791,-0.131026,1.36647,7.02657
90.94697523,2.64547,3.12356,-0.0776422,1.42113,7.01506
90.9480931,2.72914,3.2052,0.00135132,1.50183,6.9968
90.94912547,2.8061,3.28059,0.074478,1.5765,6.97994
90.95034091,2.8967,3.36857,0.160783,1.66442,6.95851
90.95187871,3.01081,3.47987,0.270293,1.77565,6.93139
90.95449206,3.20357,3.66687,0.45717,1.96469,6.8816
90.95971878,3.58357,4.03315,0.833543,2.34175,6.7714
90.96387687,3.87953,4.31605,1.13512,2.63989,6.67373
90.96668982,4.07602,4.50259,1.34012,2.84003,6.60204
90.96759868,4.13867,4.56179,1.40636,2.9047,6.57888
90.96834719,4.19026,4.61055,1.46106,2.95758,6.55877
90.96940414,4.26216,4.6782,1.53831,3.03226,6.53038
90.97050602,4.33712,4.74873,1.61884,3.10959,6.49965
90.97172823,4.41922,4.82566,1.70822,3.19536,6.46558
90.97346727,4.53464,4.93342,1.8354,3.31646,6.41536
90.97655347,4.73511,5.11938,2.0611,3.52908,6.32265
90.97890911,4.88412,5.25653,2.23296,3.68916,6.24821
90.97999203,4.95103,5.31769,2.31197,3.76186,6.21399
90.98100527,5.01364,5.37492,2.38568,3.82987,6.18067
90.98197186,5.07191,5.42788,2.45599,3.8939,6.14889
90.98315964,5.1435,5.49295,2.54205,3.97257,6.10852
90.98476312,5.23738,5.57793,2.65823,4.07708,6.05401
90.98555658,5.28383,5.61998,2.71541,4.1288,6.02619
90.9866129,5.34401,5.67434,2.79153,4.19661,5.98915
90.98712916,5.37342,5.70091,2.82874,4.22975,5.97057
90.98889225,5.47148,5.78943,2.9551,4.34135,5.90709
90.99035949,5.55119,5.86135,3.05975,4.43287,5.85302
90.99329395,5.70557,6.00048,3.26738,4.61195,5.74202
90.99834244,5.95604,6.22554,3.61828,4.90626,5.54223
91.00009647,6.03865,6.29954,3.73815,5.00423,5.46973
91.0014538,6.10045,6.35475,3.82973,5.07846,5.41362
91.00269003,6.15673,6.40504,3.91315,5.14484,5.36102
91.00408233,6.21816,6.45977,4.00588,5.21822,5.30178
91.00636429,6.3159,6.54662,4.15584,5.33537,5.20236
91.01092822,6.50058,6.70976,4.44727,5.55841,4.99718
91.01840695,6.77254,6.94694,4.89593,5.89277,4.64328
91.02106784,6.86017,7.02234,5.04621,6.00257,4.51215
91.02278526,6.91421,7.06852,5.14042,6.07094,4.4261
91.02442798,6.96405,7.11087,5.22844,6.13453,4.34278
91.02619117,7.01555,7.15434,5.32065,6.20082,4.25225
91.02890798,7.09087,7.21735,5.45822,6.29903,4.11058
91.03434159,7.22692,7.32894,5.71757,6.48123,3.81954
91.04520881,7.44124,7.49504,6.17601,6.78943,3.2084
91.05525842,7.57172,7.58186,6.53078,7.00848,2.61106
91.07087628,7.64841,7.59274,6.95437,7.22553,1.62857
91.08616566,7.57911,7.46175,7.2217,7.29583,0.611677
91.10149661,7.37168,7.19558,7.3468,7.22935,-0.452191
91.11027403,7.19267,6.98444,7.35515,7.13108,-1.07691
91.11468795,7.08649,6.86254,7.34219,7.06544,-1.39417
91.1175881,7.01094,6.77684,7.3275,7.01648,-1.60353
91.11923543,6.96604,6.72622,7.317,6.98666,-1.72245
91.12253009,6.87196,6.62086,7.29137,6.92268,-1.96029
91.1291194,6.66707,6.39394,7.2218,6.7777,-2.43415
91.14229804,6.19307,5.87816,7.01139,6.42207,-3.35883
91.16865531,5.01146,4.62267,6.32347,5.46976,-4.97092
91.17801875,4.52078,4.10894,5.99654,5.05783,-5.45156
91.18647001,4.04884,3.61769,5.66659,4.65552,-5.8378
91.19545825,3.51912,3.06901,5.28137,4.19808,-6.19789
91.20452925,2.95771,2.49017,4.85865,3.70756,-6.50898
91.22010373,1.93853,1.4451,4.05973,2.80438,-6.9234
91.23946914,0.589628,0.071403,2.95116,1.58797,-7.23287
91.25349554,-0.433745,-0.963991,2.07717,0.651186,-7.31774
91.26001912,-0.920763,-1.45412,1.65211,0.201362,-7.31802
91.26322672,-1.16233,-1.69653,1.43912,-0.0227609,-7.30917
91.26428151,-1.24209,-1.77625,1.3684,-0.096861,-7.30466
91.26533011,-1.32138,-1.85561,1.2981,-0.170706,-7.30018
91.26625395,-1.39142,-1.92553,1.23575,-0.235908,-7.29519
91.26720398,-1.46344,-1.99743,1.17162,-0.303095,-7.29006
91.2683135,-1.54755,-2.08141,1.09637,-0.38173,-7.28282
91.26937715,-1.62837,-2.16191,1.02398,-0.45728,-7.27587
91.27057122,-1.7191,-2.25212,0.942437,-0.542284,-7.26647
91.27202932,-1.82988,-2.36229,0.842456,-0.646345,-7.25499
91.27443144,-2.0124,-2.54329,0.676811,-0.81837,-7.23272
91.27781631,-2.26916,-2.79717,0.441502,-1.0619,-7.19597
91.2801036,-2.44267,-2.96777,0.281284,-1.22712,-7.1676
91.28234961,-2.61232,-3.13419,0.123049,-1.38983,-7.13659
91.28301414,-2.66251,-3.18343,0.0760627,-1.43797,-7.12742
91.28400325,-2.73693,-3.25618,0.00598775,-1.5098,-7.11245
91.28505142,-2.81579,-3.33327,-0.0684474,-1.58592,-7.09658
91.28630526,-2.90963,-3.42466,-0.15772,-1.67698,-7.07596
91.28797542,-3.03462,-3.5464,-0.277016,-1.79837,-7.04848
91.29084752,-3.24785,-3.75313,-0.483132,-2.00712,-6.99685
91.29659172,-3.66755,-4.15695,-0.898628,-2.42326,-6.88078
91.30053897,-3.94965,-4.42586,-1.18632,-2.70736,-6.79124
91.30347974,-4.15547,-4.62102,-1.40165,-2.91738,-6.71892
91.30415123,-4.20247,-4.66476,-1.45082,-2.96533,-6.7024
91.30500597,-4.26127,-4.72044,-1.51358,-3.02594,-6.68022
91.30601364,-4.33059,-4.78491,-1.58757,-3.09739,-6.65406
91.30728801,-4.41726,-4.86643,-1.68115,-3.18703,-6.6195
91.30886729,-4.52347,-4.96548,-1.79717,-3.29811,-6.57667
91.3114987,-4.69731,-5.12662,-1.99048,-3.48111,-6.50181
91.31353667,-4.82907,-5.24791,-2.14019,-3.6213,-6.44099
91.3146467,-4.89951,-5.31237,-2.22154,-3.69693,-6.40787
91.31526574,-4.93879,-5.34831,-2.2669,-3.7391,-6.38864
91.31666912,-5.02638,-5.42805,-2.36974,-3.83386,-6.34503
91.31882784,-5.15836,-5.54765,-2.52742,-3.978,-6.27584
91.32119593,-5.29909,-5.67465,-2.69962,-4.13366,-6.19716
