"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,6.62222,6.62222,7.22421,6.64844,-3.45653
90.00174405,6.54975,6.54975,7.16548,6.58061,-3.57482
90.00523216,6.40122,6.40122,7.04411,6.44132,-3.80864
90.01220837,6.08729,6.08729,6.78296,6.14564,-4.26045
90.01912484,5.75393,5.75393,6.49978,5.82997,-4.68277
90.02403028,5.50444,5.50444,6.28456,5.59275,-4.96417
90.02627043,5.38697,5.38697,6.18237,5.48079,-5.08719
90.02764129,5.31363,5.31363,6.11822,5.41079,-5.16068
90.02894826,5.2437,5.2437,6.05705,5.34404,-5.22944
90.03057869,5.15499,5.15499,5.9791,5.25925,-5.31344
90.0327941,5.03267,5.03267,5.8712,5.14221,-5.42446
90.03611316,4.84568,4.84568,5.70536,4.96299,-5.58425
90.03953548,4.64826,4.64826,5.52918,4.77346,-5.74102
90.04356532,4.40997,4.40997,5.31516,4.54429,-5.91549
90.04816531,4.13051,4.13051,5.06241,4.27507,-6.10157
90.05736528,3.54912,3.54912,4.53121,3.71363,-6.43298
90.06919401,2.76111,2.76111,3.80127,2.95023,-6.7809
90.09058824,1.23824,1.23824,2.36451,1.46893,-7.1925
90.11270374,-0.439572,-0.439572,0.749144,-0.170389,-7.33209
90.12808766,-1.6493,-1.6493,-0.437162,-1.359,-7.2632
90.13437725,-2.14988,-2.14988,-0.934578,-1.85312,-7.19669
90.13668659,-2.33406,-2.33406,-1.11877,-2.03544,-7.16623
90.13754085,-2.40219,-2.40219,-1.18713,-2.10289,-7.15497
90.13834882,-2.46663,-2.46663,-1.25179,-2.16668,-7.14309
90.13996475,-2.5951,-2.5951,-1.38141,-2.29426,-7.11933
90.14319662,-2.85203,-2.85203,-1.64139,-2.5492,-7.06696
90.14561879,-3.04354,-3.04354,-1.83696,-2.73979,-7.02409
90.14830181,-3.25455,-3.25455,-2.05359,-2.95004,-6.97303
90.1490899,-3.3162,-3.3162,-2.11734,-3.0118,-6.95714
90.14994916,-3.38342,-3.38342,-2.18685,-3.07879,-6.93982
90.15099315,-3.46462,-3.46462,-2.27129,-3.16019,-6.91774
90.15212291,-3.5525,-3.5525,-2.36268,-3.24772,-6.89385
90.15392351,-3.69157,-3.69157,-2.50833,-3.38723,-6.85396
90.15734574,-3.95304,-3.95304,-2.78449,-3.64956,-6.7736
90.16419021,-4.46157,-4.46157,-3.3319,-4.16152,-6.59546
90.17787914,-5.39365,-5.39365,-4.38151,-5.1041,-6.1721
90.1801017,-5.53333,-5.53333,-4.54545,-5.24587,-6.0945
90.18067545,-5.56856,-5.56856,-4.58723,-5.28163,-6.07447
90.18171388,-5.63231,-5.63231,-4.66283,-5.34634,-6.03724
