"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,7.14773,7.1477,5.30356,5.66019,1.92303
90.00098011,7.13017,7.13015,5.35153,5.69801,1.86024
90.00228692,7.10599,7.10597,5.41449,5.74755,1.77618
90.00464439,7.06005,7.06002,5.52509,5.83428,1.6235
90.00935934,6.9592,6.95917,5.73499,5.99748,1.31429
90.01878922,6.72251,6.72247,6.11114,6.28347,0.681625
90.02911349,6.41155,6.41151,6.45809,6.53561,-0.0303696
90.04127132,5.97915,5.97911,6.78183,6.75213,-0.889557
90.04605776,5.7898,5.78976,6.88437,6.81372,-1.23281
90.04851692,5.68842,5.68837,6.93162,6.84021,-1.41003
90.05114268,5.57719,5.57714,6.97805,6.86466,-1.5997
90.05390306,5.45703,5.45698,7.02239,6.88612,-1.79909
90.05915624,5.2194,5.21935,7.09422,6.91507,-2.17813
90.06966261,4.7105,4.71045,7.18899,6.92685,-2.92671
90.09067534,3.57075,3.57069,7.18855,6.7724,-4.317
90.10196948,2.89614,2.89607,7.08614,6.59417,-4.97521
90.10742889,2.55562,2.55555,7.0116,6.48479,-5.26574
90.11265099,2.22187,2.2218,6.92542,6.36645,-5.52479
90.1168769,1.94638,1.94631,6.84524,6.26108,-5.72074
90.12163302,1.63089,1.63082,6.74402,6.13243,-5.92687
90.13114526,0.984256,0.984183,6.50773,5.8442,-6.29477
90.14171212,0.244144,0.24407,6.19404,5.47746,-6.63588
90.15425363,-0.658791,-0.658867,5.7551,4.98194,-6.95051
90.16091852,-1.14742,-1.1475,5.49343,4.69303,-7.07835
90.16469121,-1.426,-1.42608,5.33685,4.52191,-7.13873
90.16701243,-1.59799,-1.59807,5.23754,4.41397,-7.1716
90.1681785,-1.68439,-1.68446,5.18682,4.359,-7.18689
90.17051064,-1.8572,-1.85728,5.08373,4.24759,-7.21502
90.17517492,-2.20282,-2.2029,4.87111,4.01908,-7.26158
90.18450348,-2.88688,-2.88695,4.42111,3.54021,-7.31626
90.2031606,-4.17844,-4.17851,3.43055,2.50356,-7.27608
90.21590136,-4.96561,-4.96566,2.69048,1.74096,-7.13721
90.2171136,-5.03576,-5.03581,2.6172,1.66595,-7.11829
90.21953809,-5.17336,-5.17341,2.46969,1.51513,-7.08044
90.22127863,-5.2696,-5.26965,2.3629,1.40612,-7.05109
90.22339401,-5.38343,-5.38348,2.23206,1.27275,-7.01331
90.22500809,-5.46796,-5.46801,2.13145,1.17035,-6.98291
90.22823624,-5.6312,-5.63125,1.92826,0.963928,-6.91807
90.23408168,-5.90773,-5.90777,1.55397,0.584965,-6.78711
