"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-7.50649,-7.50638,3.53834,0.934807,-2.92492
90.0015,-7.4976,-7.49747,3.45658,0.83822,-3.03052
90.0035,-7.48386,-7.48371,3.34653,0.708797,-3.17055
90.00749999,-7.44957,-7.44938,3.12277,0.447717,-3.44733
90.01549999,-7.354,-7.35373,2.66113,-0.0826696,-3.9837
90.02290195,-7.23408,-7.23374,2.21813,-0.582053,-4.454
90.02748201,-7.14497,-7.14458,1.93674,-0.894613,-4.73011
90.03090786,-7.07099,-7.07057,1.72281,-1.12981,-4.92803
90.03291234,-7.0245,-7.02406,1.59631,-1.26796,-5.04017
90.03352035,-7.0104,-7.00995,1.55768,-1.30986,-5.07339
90.03397798,-6.99928,-6.99883,1.52861,-1.3414,-5.0984
90.03444061,-6.98804,-6.98759,1.49922,-1.37335,-5.12367
90.03511299,-6.97171,-6.97125,1.45626,-1.41978,-5.1596
90.03606389,-6.94774,-6.94728,1.39551,-1.48545,-5.21041
90.03706419,-6.92253,-6.92205,1.33131,-1.55453,-5.26287
90.03884289,-6.876,-6.87551,1.21661,-1.67737,-5.3543
90.0424003,-6.77813,-6.7776,0.98518,-1.92306,-5.53027
90.04904231,-6.57856,-6.57798,0.546311,-2.37931,-5.83529
90.05898654,-6.24008,-6.23941,-0.125453,-3.04916,-6.23713
90.06861636,-5.86867,-5.86792,-0.790019,-3.67223,-6.56558
90.07286977,-5.6913,-5.69052,-1.0872,-3.93718,-6.69195
90.07553431,-5.57613,-5.57533,-1.27427,-4.09932,-6.76534
90.07796926,-5.46823,-5.4674,-1.44563,-4.24446,-6.82856
90.08002054,-5.37539,-5.37455,-1.59016,-4.3642,-6.87898
90.08348355,-5.21473,-5.21386,-1.83416,-4.56061,-6.95824
90.08617821,-5.08634,-5.08545,-2.02368,-4.70812,-7.01483
90.08857166,-4.96986,-4.96896,-2.19203,-4.835,-7.06137
90.09005391,-4.89659,-4.89568,-2.29588,-4.91154,-7.08844
90.09126689,-4.83572,-4.8348,-2.38087,-4.97298,-7.10917
