"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-7.71919,-7.71916,-7.07736,-7.44147,-2.29416
90.0015986,-7.72586,-7.72582,-7.11326,-7.45716,-2.19431
90.00479579,-7.73537,-7.73532,-7.18122,-7.48475,-1.99307
90.01119017,-7.73627,-7.73619,-7.29876,-7.52191,-1.58355
90.02397894,-7.66473,-7.66458,-7.4587,-7.52305,-0.73831
90.04345221,-7.37428,-7.37404,-7.51342,-7.34275,0.602811
90.05166136,-7.18791,-7.18764,-7.46934,-7.20241,1.18359
90.0580296,-7.01816,-7.01786,-7.40835,-7.06809,1.63758
90.06004839,-6.95982,-6.95951,-7.38418,-7.02094,1.78188
90.06187788,-6.90512,-6.9048,-7.3603,-6.97634,1.91265
90.06553685,-6.79056,-6.79023,-7.30696,-6.88191,2.17377
90.07285481,-6.54136,-6.541,-7.17835,-6.67262,2.69177
90.08749071,-5.96648,-5.96606,-6.8365,-6.17607,3.68878
90.09893354,-5.44958,-5.44913,-6.49356,-5.71902,4.41035
90.10853357,-4.97303,-4.97255,-6.15689,-5.29176,4.95924
90.11249018,-4.76566,-4.76516,-6.00548,-5.10446,5.16827
90.11627447,-4.56161,-4.5611,-5.854,-4.91948,5.35792
90.11929313,-4.39497,-4.39446,-5.7286,-4.76796,5.50192
90.12268847,-4.20356,-4.20303,-5.58282,-4.59344,5.65626
90.12947913,-3.80864,-3.8081,-5.27668,-4.23195,5.94155
90.13850253,-3.26034,-3.25977,-4.84109,-3.72719,6.27387
90.1525644,-2.35748,-2.35689,-4.10128,-2.88979,6.68865
90.16661922,-1.40315,-1.40254,-3.29385,-1.99741,6.98057
90.18789693,0.119551,0.120197,-1.96077,-0.560162,7.19619
90.20160878,1.13909,1.13975,-1.04015,0.411568,7.19425
90.20776522,1.60369,1.60435,-0.612817,0.857597,7.15816
90.2095186,1.73666,1.73731,-0.489635,0.985607,7.14342
90.21056062,1.81568,1.81633,-0.416144,1.06191,7.13466
90.21156383,1.89176,1.89241,-0.345202,1.13538,7.12461
90.21357026,2.04392,2.04457,-0.202788,1.28269,7.1045
90.21600317,2.22822,2.22886,-0.0291943,1.46178,7.07602
90.2166763,2.27921,2.27985,0.0190083,1.51133,7.06815
90.21753279,2.34409,2.34473,0.0804457,1.57454,7.05695
90.21857468,2.42281,2.42345,0.155336,1.65142,7.04333
90.21970345,2.50809,2.50873,0.236659,1.73472,7.02728
90.22091387,2.59921,2.59985,0.324074,1.82404,7.01007
90.22273462,2.73626,2.7369,0.455961,1.95842,6.98214
90.22601533,2.98165,2.98228,0.69472,2.20053,6.92736
90.23257677,3.46515,3.46576,1.17587,2.68197,6.80085
90.23539688,3.66942,3.67002,1.38393,2.88733,6.7396
90.23892332,3.92113,3.92172,1.64491,3.14215,6.65728
90.23978996,3.98209,3.98268,1.70905,3.20427,6.63584
90.24088456,4.05909,4.05968,1.79014,3.28272,6.60877
90.24264572,4.18156,4.18214,1.92061,3.40808,6.56356
90.24564202,4.38649,4.38705,2.14259,3.61915,6.48312
90.25163462,4.78126,4.78179,2.58428,4.03097,6.30913
90.25625955,5.07034,5.07084,2.92188,4.33765,6.1631
90.26013186,5.30053,5.301,3.20131,4.58558,6.0331
90.26187775,5.40057,5.40103,3.32613,4.69449,5.97222
90.26345979,5.48913,5.48958,3.43849,4.79148,5.91529
90.26500569,5.57374,5.57417,3.54751,4.88458,5.85966
90.26667073,5.66275,5.66318,3.66366,4.98292,5.79753
90.26777062,5.72012,5.72053,3.74038,5.04648,5.7565
90.26834947,5.75031,5.75072,3.78028,5.07993,5.73436
90.26924739,5.796,5.79641,3.84218,5.13091,5.70001
90.2699771,5.83314,5.83354,3.89202,5.17165,5.67162
90.27074702,5.8713,5.87169,3.94461,5.21463,5.64167
90.27186675,5.9268,5.92719,4.02042,5.27597,5.59693
90.27409132,6.03368,6.03405,4.16921,5.39497,5.50804
90.27775426,6.20186,6.20221,4.40838,5.5828,5.35622
90.28508015,6.50979,6.5101,4.86102,5.92951,5.03595
90.28802128,6.62288,6.62316,5.03225,6.05806,4.90124
90.28974918,6.68653,6.6868,5.12982,6.13079,4.82049
90.29134526,6.74351,6.74377,5.2179,6.19617,4.74487
90.29299935,6.80074,6.80099,5.30709,6.26211,4.66546
90.29480789,6.86119,6.86143,5.40222,6.33211,4.57744
