"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,8.98563,8.98563,8.35111,7.72833,5.09302
90.00099334,9.00686,9.00686,8.38544,7.76873,5.14759
90.00237882,9.03481,9.03481,8.4321,7.8239,5.22241
90.00324553,9.0523,9.0523,8.46016,7.85731,5.26804
90.00454441,9.07679,9.07679,8.5022,7.90737,5.33641
90.00714216,9.12203,9.12203,8.58174,8.00306,5.46851
90.01139918,9.18542,9.18542,8.70138,8.14943,5.67445
90.01991323,9.27262,9.27262,8.90105,8.40352,6.0488
90.03026489,9.30861,9.30861,9.07345,8.64358,6.43913
90.04304456,9.24951,9.24951,9.18157,8.83715,6.82605
90.05742846,9.05064,9.05064,9.1682,8.92185,7.13903
90.08183075,8.41238,8.41238,8.83388,8.75606,7.38269
90.1074551,7.3683,7.3683,8.08816,8.18669,7.26585
90.15870381,4.35571,4.35571,5.57474,6.00509,6.01651
90.19260161,1.82452,1.82452,3.28478,3.90952,4.53558
90.22333164,-0.721175,-0.721175,0.885682,1.65891,2.82435
90.24058573,-2.2135,-2.2135,-0.56385,0.277081,1.73384
90.24815192,-2.87332,-2.87332,-1.21757,-0.351304,1.23
90.25088456,-3.11162,-3.11162,-1.45588,-0.581203,1.04455
90.25342723,-3.33262,-3.33262,-1.67842,-0.796312,0.870523
90.25851258,-3.77115,-3.77115,-2.12507,-1.2295,0.518618
90.2609154,-3.9764,-3.9764,-2.33682,-1.43548,0.350634
90.26329596,-4.17799,-4.17799,-2.54661,-1.64036,0.183185
90.26388816,-4.22814,-4.22814,-2.5988,-1.69132,0.141375
90.26463226,-4.29062,-4.29062,-2.66438,-1.7556,0.0887564
90.265439,-4.35837,-4.35837,-2.73547,-1.82528,0.0316035
90.26656927,-4.45238,-4.45238,-2.83508,-1.92291,-0.0486468
90.2682817,-4.5948,-4.5948,-2.98565,-2.07135,-0.170616
90.27147693,-4.85646,-4.85646,-3.2666,-2.34832,-0.399375
90.27349064,-5.01891,-5.01891,-3.44255,-2.52329,-0.544297
90.27581101,-5.20353,-5.20353,-3.64529,-2.7249,-0.711965
90.27704499,-5.30052,-5.30052,-3.75241,-2.83212,-0.801412
90.2778589,-5.36379,-5.36379,-3.82307,-2.90283,-0.860546
90.27870645,-5.42968,-5.42968,-3.89621,-2.97638,-0.922126
90.28004391,-5.5324,-5.5324,-4.01164,-3.09243,-1.01952
90.2825568,-5.72215,-5.72215,-4.22647,-3.30973,-1.20303
90.28334355,-5.78039,-5.78039,-4.29373,-3.37776,-1.26048
90.28426786,-5.84882,-5.84882,-4.37192,-3.45731,-1.3282
90.28538453,-5.92981,-5.92981,-4.46638,-3.55342,-1.41001
90.28655969,-6.01504,-6.01504,-4.56472,-3.65399,-1.4961
90.28783752,-6.10541,-6.10541,-4.67165,-3.76334,-1.58989
90.28873215,-6.16869,-6.16869,-4.74566,-3.83935,-1.65555
90.28962566,-6.23058,-6.23058,-4.81958,-3.91526,-1.72114
90.29000851,-6.2571,-6.2571,-4.85093,-3.94778,-1.74924
90.2912652,-6.34276,-6.34276,-4.95383,-4.05368,-1.84147
90.29206052,-6.39581,-6.39581,-5.01813,-4.1207,-1.89985
90.29337577,-6.48354,-6.48354,-5.12446,-4.23068,-1.99639
90.29600628,-6.65369,-6.65369,-5.33332,-4.44833,-2.1892
90.30045836,-6.92869,-6.92869,-5.67569,-4.80828,-2.51421
90.30385143,-7.12754,-7.12754,-5.92615,-5.07446,-2.76031
90.30540252,-7.21483,-7.21483,-6.0374,-5.19309,-2.87213
90.30630198,-7.26545,-7.26545,-6.10059,-5.26188,-2.93696
90.30715648,-7.31198,-7.31198,-6.16061,-5.32572,-2.99817
90.30852631,-7.38657,-7.38657,-6.25489,-5.42807,-3.09629
