"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-10.519,-10.519,-9.67603,-9.54029,6.05357
90.00209058,-10.5553,-10.5553,-9.72836,-9.58665,6.13595
90.00487801,-10.5987,-10.5987,-9.79336,-9.64383,6.24163
90.01045288,-10.6671,-10.6671,-9.90607,-9.74152,6.43808
90.02160262,-10.7317,-10.7317,-10.0626,-9.87048,6.77178
90.04271134,-10.5982,-10.5982,-10.1142,-9.87849,7.19207
90.06756139,-10.0355,-10.0355,-9.78259,-9.51005,7.34364
90.11157187,-8.09584,-8.09584,-8.26518,-7.96254,6.7736
90.16567857,-4.40406,-4.40406,-5.06837,-4.78043,4.81762
90.21684785,-0.00391158,-0.00391158,-1.06457,-0.82985,1.97767
90.22636916,0.90875,0.90875,-0.214724,0.00581044,1.33956
90.24541178,2.75073,2.75073,1.51482,1.70551,0.0226555
90.25183513,3.37464,3.37464,2.10671,2.28686,-0.433826
90.25362799,3.54878,3.54878,2.27276,2.44991,-0.562308
90.25554662,3.73514,3.73514,2.45046,2.62439,-0.70029
90.2574153,3.91602,3.91602,2.62409,2.79486,-0.835122
90.25966031,4.13334,4.13334,2.83269,2.99965,-0.997628
90.26125669,4.28716,4.28716,2.98102,3.14527,-1.1135
90.26223694,4.38161,4.38161,3.07223,3.23469,-1.18481
90.26314707,4.46888,4.46888,3.15692,3.31771,-1.25101
90.26491888,4.63876,4.63876,3.32179,3.47934,-1.38018
90.26590869,4.73313,4.73313,3.41389,3.56963,-1.45234
90.26701467,4.83859,4.83859,3.5168,3.6704,-1.53312
90.26865893,4.99456,4.99456,3.6695,3.82021,-1.65323
90.27125085,5.23878,5.23878,3.9102,4.05547,-1.84255
90.27297265,5.39978,5.39978,4.06948,4.21175,-1.96832
90.27478956,5.56845,5.56845,4.23755,4.37542,-2.10086
90.27664268,5.73905,5.73905,4.40793,4.54234,-2.23604
90.27851524,5.90978,5.90978,4.58011,4.70919,-2.37217
90.27983014,6.02805,6.02805,4.7,4.82636,-2.46776
90.28128127,6.15857,6.15857,4.83231,4.95438,-2.5729
90.28463199,6.45352,6.45352,5.13415,5.24594,-2.8145
90.28642583,6.60822,6.60822,5.29373,5.39944,-2.94309
90.2889287,6.81971,6.81971,5.51329,5.61008,-3.12136
90.29068843,6.9651,6.9651,5.66525,5.75553,-3.24583
90.29277804,7.13384,7.13384,5.84284,5.92516,-3.3924
90.29325778,7.17178,7.17178,5.88303,5.96348,-3.42605
90.29391252,7.22356,7.22356,5.93787,6.01578,-3.47156
90.29494716,7.30383,7.30383,6.02338,6.09719,-3.54348
90.29557001,7.35214,7.35214,6.07486,6.1462,-3.58643
90.29657377,7.42833,7.42833,6.1565,6.22378,-3.65565
90.29701235,7.46162,7.46162,6.19217,6.25768,-3.6856
90.29865598,7.5837,7.5837,6.3236,6.38235,-3.79784
90.29989653,7.674,7.674,6.42113,6.4747,-3.88176
90.30150216,7.78858,7.78858,6.54514,6.59202,-3.98934
90.30176432,7.80691,7.80691,6.565,6.61081,-4.00691
90.30280064,7.87938,7.87938,6.64353,6.6851,-4.07554
90.30341657,7.92158,7.92158,6.68928,6.72841,-4.11633
90.30446703,7.99354,7.99354,6.76732,6.80228,-4.18523
90.30656794,8.13374,8.13374,6.91956,6.94644,-4.32137
90.31004748,8.357,8.357,7.16264,7.17678,-4.54157
90.31700656,8.77113,8.77113,7.61678,7.60726,-4.95907
90.31978084,8.92435,8.92435,7.78621,7.76787,-5.11634
90.32140999,9.01122,9.01122,7.88271,7.85932,-5.20608
90.32292765,9.0901,9.0901,7.97063,7.94264,-5.28789
90.32451894,9.17069,9.17069,8.06082,8.02807,-5.37182
90.32625336,9.2561,9.2561,8.1568,8.11895,-5.46115
90.32972219,9.41929,9.41929,8.34155,8.29378,-5.63331
90.33665984,9.71544,9.71544,8.68253,8.61589,-5.95259
90.34701427,10.0832,10.0832,9.12147,9.02898,-6.3696
90.3586448,10.3916,10.3916,9.51573,9.39734,-6.75572
90.37264341,10.6184,10.6184,9.85363,9.70834,-7.10795
90.3934927,10.673,10.673,10.087,9.91012,-7.41088
90.41597873,10.3691,10.3691,9.98991,9.78992,-7.45018
90.46095077,8.75717,8.75717,8.81205,8.59685,-6.71162
90.53531105,3.86924,3.86924,4.60349,4.43185,-3.58695
90.58808855,-0.751681,-0.751681,0.375771,0.270148,-0.310782
90.59666573,-1.58818,-1.58818,-0.406715,-0.499026,0.303395
90.60738383,-2.63888,-2.63888,-1.39441,-1.46993,1.07858
90.61161244,-3.05489,-3.05489,-1.78732,-1.85616,1.38653
90.61458685,-3.34751,-3.34751,-2.06477,-2.1289,1.60377
90.61661515,-3.54705,-3.54705,-2.25443,-2.31535,1.7519
90.61820965,-3.70362,-3.70362,-2.40393,-2.46231,1.86835
90.62107745,-3.9852,-3.9852,-2.67282,-2.72663,2.07743
90.62336128,-4.20823,-4.20823,-2.8876,-2.93773,2.24393
90.62593826,-4.45989,-4.45989,-3.12995,-3.17593,2.43096
90.6267258,-4.5363,-4.5363,-3.20401,-3.24873,2.48812
90.62857897,-4.71611,-4.71611,-3.37829,-3.42002,2.62205
90.63095428,-4.94521,-4.94521,-3.60168,-3.63958,2.79295
90.63323493,-5.16374,-5.16374,-3.81569,-3.84986,2.95604
90.63578434,-5.40606,-5.40606,-4.05491,-4.08493,3.13698
90.63759768,-5.57702,-5.57702,-4.22424,-4.25128,3.2647
90.63951296,-5.75614,-5.75614,-4.40309,-4.42699,3.39861
90.6410678,-5.8998,-5.8998,-4.54739,-4.56871,3.50649
90.64258672,-6.04013,-6.04013,-4.68836,-4.70715,3.61111
90.6441408,-6.18185,-6.18185,-4.83132,-4.84747,3.7173
90.6458615,-6.33714,-6.33714,-4.98961,-5.00284,3.8338
