"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,-6.57347,-6.9166,5.49896,3.94735,1.99293
90.00114031,-6.61476,-6.94944,5.45392,3.88922,1.91951
90.00342094,-6.69532,-7.01312,5.36255,3.77194,1.77192
90.00798219,-6.8467,-7.13091,5.17367,3.53254,1.47319
90.01710469,-7.10956,-7.32721,4.7714,3.03464,0.862138
90.03534969,-7.47716,-7.56463,3.87557,1.96975,-0.405266
90.04441772,-7.58232,-7.6067,3.38758,1.40888,-1.05349
90.0489779,-7.61597,-7.60906,3.13204,1.11951,-1.38282
90.05050418,-7.62371,-7.60641,3.04505,1.02162,-1.49352
90.05194604,-7.63101,-7.60391,2.96222,0.928694,-1.59809
90.05343959,-7.63656,-7.59934,2.87578,0.831993,-1.70642
90.0564267,-7.64362,-7.5863,2.70097,0.637288,-1.92319
90.06240091,-7.64174,-7.54469,2.34395,0.242994,-2.35538
90.07434934,-7.57527,-7.40085,1.60267,-0.562326,-3.20312
90.07979648,-7.5176,-7.30887,1.25335,-0.935815,-3.57883
90.08354782,-7.46808,-7.23609,1.0089,-1.19478,-3.83216
90.08467064,-7.45138,-7.21251,0.935147,-1.2726,-3.90679
90.0857243,-7.43571,-7.19037,0.865695,-1.34562,-3.97682
90.08685911,-7.41709,-7.16485,0.790644,-1.42427,-4.05144
90.08912873,-7.37983,-7.11382,0.639786,-1.58178,-4.19887
90.09348874,-7.29901,-7.00692,0.347291,-1.88435,-4.47451
90.10220877,-7.10692,-6.76407,-0.247277,-2.48533,-4.98992
90.10510158,-7.03432,-6.67504,-0.44718,-2.6829,-5.14954
90.10745876,-6.97194,-6.59944,-0.610953,-2.84289,-5.27513
90.10941887,-6.9179,-6.53451,-0.747692,-2.97507,-5.37645
90.1114209,-6.86068,-6.46628,-0.887826,-3.10915,-5.47705
90.11443777,-6.77004,-6.35927,-1.09975,-3.30911,-5.62325
90.11525309,-6.74555,-6.33036,-1.1572,-3.36258,-5.66141
90.11614816,-6.71735,-6.29737,-1.22027,-3.42128,-5.70329
90.11729654,-6.68116,-6.25505,-1.30134,-3.49581,-5.75544
90.11849164,-6.64218,-6.20975,-1.38571,-3.57336,-5.8097
90.11979424,-6.59969,-6.16037,-1.47783,-3.65702,-5.86725
90.12167936,-6.53618,-6.08702,-1.61115,-3.77689,-5.94852
90.12501635,-6.4196,-5.95325,-1.84714,-3.98526,-6.08664
90.13169034,-6.17075,-5.67098,-2.31754,-4.3848,-6.34123
90.13677239,-5.96755,-5.44319,-2.67266,-4.67148,-6.51599
90.13950081,-5.85365,-5.31641,-2.86175,-4.8185,-6.60304
90.14093096,-5.79221,-5.24833,-2.96012,-4.89351,-6.64621
90.14225594,-5.73529,-5.18525,-3.05125,-4.96171,-6.6862
90.14365639,-5.6734,-5.11698,-3.1466,-5.03243,-6.72598
90.14518554,-5.60582,-5.04243,-3.25072,-5.10806,-6.76941
90.14824384,-5.46677,-4.88972,-3.45624,-5.25447,-6.85058
90.15436043,-5.17707,-4.57357,-3.85693,-5.52863,-6.99556
90.16449121,-4.66479,-4.02005,-4.48055,-5.93031,-7.18527
90.169973,-4.37131,-3.70561,-4.79336,-6.12103,-7.2619
90.17279572,-4.21588,-3.53976,-4.94679,-6.21208,-7.29428
90.17434856,-4.12875,-3.44741,-5.02881,-6.2601,-7.30938
90.17581026,-4.04674,-3.35978,-5.10443,-6.30399,-7.32358
90.17782282,-3.93207,-3.23804,-5.206,-6.36233,-7.34013
90.17999452,-3.8068,-3.10528,-5.31237,-6.42257,-7.35529
90.18433792,-3.55161,-2.8356,-5.51535,-6.53464,-7.37727
90.19302473,-3.02361,-2.28048,-5.88391,-6.72541,-7.38829
90.20401742,-2.3243,-1.5505,-6.28151,-6.90368,-7.34048
90.21690702,-1.46483,-0.660361,-6.65275,-7.02432,-7.19903
90.23248241,-0.378307,0.455161,-6.96788,-7.0459,-6.91008
90.24278945,0.365123,1.21149,-7.09742,-6.98715,-6.65042
90.24743961,0.706042,1.55602,-7.13551,-6.94193,-6.51591
90.24907785,0.826879,1.67778,-7.14593,-6.9226,-6.46539
90.25062025,0.940945,1.79242,-7.15433,-6.9044,-6.41783
90.25257674,1.086,1.93783,-7.16303,-6.87869,-6.35511
90.25612729,1.35009,2.20139,-7.17323,-6.82701,-6.23672
90.25699378,1.41473,2.26571,-7.17436,-6.81317,-6.20672
90.25813218,1.49966,2.34997,-7.17583,-6.79498,-6.1673
90.25923706,1.58209,2.43175,-7.17591,-6.77611,-6.12794
90.26047436,1.67451,2.52299,-7.176,-6.75498,-6.08387
90.26207349,1.79396,2.64092,-7.17435,-6.72608,-6.0255
90.26478701,1.99666,2.83992,-7.16827,-6.67414,-5.92383
90.27021406,2.40092,3.23339,-7.14392,-6.55939,-5.71086
90.28106814,3.19636,3.99219,-7.04731,-6.28774,-5.24789
90.29040139,3.85591,4.60279,-6.91434,-6.01067,-4.81204
90.29814314,4.3774,5.07052,-6.76996,-5.75147,-4.42535
90.30152419,4.59635,5.26215,-6.69736,-5.63011,-4.24955
90.30348734,4.72063,5.36957,-6.6526,-5.55742,-4.14561
90.30534452,4.83605,5.46849,-6.6085,-5.48718,-4.04604
90.30747805,4.96583,5.57888,-6.55577,-5.40474,-3.93021
90.31028623,5.13172,5.71899,-6.48302,-5.29345,-3.77544
90.31193852,5.2266,5.79819,-6.43811,-5.2262,-3.68292
90.31282728,5.27653,5.84079,-6.41395,-5.19003,-3.63316
90.31347638,5.313,5.87101,-6.39558,-5.163,-3.59642
90.31410061,5.3473,5.90007,-6.3779,-5.13701,-3.56108
90.31507993,5.4011,5.94453,-6.35017,-5.09623,-3.50514
90.31610454,5.45633,5.99105,-6.31994,-5.05255,-3.44662
90.31793735,5.55307,6.07181,-6.26587,-4.97443,-3.34083
90.32160296,5.73896,6.22642,-6.15224,-4.81367,-3.12621
90.32879145,6.07528,6.50335,-5.91193,-4.48414,-2.69403
90.33845048,6.47083,6.82168,-5.55386,-4.01297,-2.09137
90.34922872,6.83846,7.10536,-5.10888,-3.45115,-1.39192
90.36361665,7.21135,7.36874,-4.44529,-2.64728,-0.420243
90.37789879,7.45099,7.50247,-3.71416,-1.79495,0.579185
90.38540075,7.52552,7.52254,-3.303,-1.3274,1.11509
90.38982226,7.55309,7.51843,-3.05243,-1.04598,1.43336
90.39127364,7.55891,7.51394,-2.96861,-0.952701,1.53819
