"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,6.97531,6.97291,4.26412,5.23493,2.5424
90.00082937,6.95712,6.95468,4.31504,5.27225,2.49153
90.00193521,6.93288,6.93038,4.38237,5.32135,2.42341
90.00392802,6.88715,6.88456,4.50194,5.40781,2.29984
90.00791366,6.78946,6.78667,4.73357,5.57306,2.04957
90.01094075,6.70975,6.70682,4.90235,5.69181,1.85677
90.01321528,6.64676,6.64372,5.02487,5.77726,1.71039
90.0150459,6.59415,6.59102,5.12068,5.84369,1.59168
90.01615592,6.56089,6.55771,5.17755,5.88297,1.51931
90.01808421,6.50311,6.49984,5.27421,5.94941,1.39291
90.0219408,6.38098,6.37753,5.45959,6.0755,1.13763
90.02965399,6.11519,6.1114,5.79999,6.30079,0.617819
90.04153102,5.65214,5.64784,6.24852,6.57855,-0.203745
90.05179709,5.2018,5.1971,6.56453,6.75194,-0.930748
90.05617315,4.99618,4.99131,6.67932,6.80721,-1.24447
90.05816075,4.90015,4.89521,6.72757,6.82865,-1.38764
90.05923594,4.84721,4.84223,6.75216,6.83884,-1.46509
90.06077619,4.77137,4.76634,6.78739,6.85343,-1.57623
90.06319178,4.65006,4.64494,6.83897,6.87284,-1.75054
90.06757252,4.42437,4.4191,6.92353,6.89964,-2.06664
90.076334,3.95194,3.94638,7.05818,6.92105,-2.69375
90.09385696,2.93045,2.92438,7.19224,6.83871,-3.88991
90.10631845,2.14747,2.14108,7.18009,6.68154,-4.66252
90.11300409,1.70965,1.70311,7.13745,6.56431,-5.04098
90.11622229,1.49479,1.48818,7.10806,6.49986,-5.21276
90.11931423,1.28602,1.27934,7.0745,6.43313,-5.37092
90.12236256,1.07807,1.07134,7.03634,6.36279,-5.52019
90.12570638,0.847669,0.840877,6.98878,6.28053,-5.67644
90.13239403,0.380201,0.373296,6.87601,6.10029,-5.96629
90.14173473,-0.285902,-0.292939,6.68009,5.81452,-6.32221
90.14989149,-0.878224,-0.885348,6.47334,5.53355,-6.5875
90.15408955,-1.18629,-1.19344,6.35423,5.37781,-6.70772
90.15824864,-1.49295,-1.50012,6.22793,5.21629,-6.81603
90.16043717,-1.65485,-1.66201,6.15819,5.12844,-6.86873
90.16186774,-1.76067,-1.76783,6.11141,5.06998,-6.90158
90.16472887,-1.97232,-1.97947,6.01503,4.95063,-6.96354
90.17045114,-2.39452,-2.40163,5.81125,4.70246,-7.07248
90.18189567,-3.22409,-3.23097,5.36133,4.17003,-7.23116
90.20478474,-4.72839,-4.73418,4.30669,2.97593,-7.31836
90.21353344,-5.22932,-5.23454,3.85199,2.47703,-7.27209
90.21868939,-5.50129,-5.50617,3.57155,2.17292,-7.22466
90.22250614,-5.69069,-5.69532,3.35832,1.94332,-7.18011
90.22654433,-5.8799,-5.88427,3.12777,1.69652,-7.12437
90.23462069,-6.22471,-6.22858,2.65232,1.19184,-6.98694
90.24656475,-6.65522,-6.65836,1.91695,0.421317,-6.72225
90.25926625,-7.01176,-7.01415,1.09727,-0.424804,-6.36353
90.26620523,-7.16312,-7.16511,0.634529,-0.896634,-6.13502
90.27030458,-7.2383,-7.24004,0.356637,-1.17777,-5.98954
90.27161683,-7.25963,-7.2613,0.267006,-1.26813,-5.94099
90.27284944,-7.27967,-7.28127,0.182535,-1.35299,-5.89538
90.27425192,-7.30075,-7.30227,0.0861075,-1.44972,-5.84226
90.27705688,-7.33927,-7.34062,-0.107706,-1.64318,-5.73346
90.28266681,-7.40179,-7.40283,-0.498854,-2.02961,-5.50577
90.28746087,-7.43999,-7.44075,-0.836429,-2.35818,-5.30079
90.29043612,-7.45668,-7.45727,-1.04726,-2.56086,-5.16885
90.29413668,-7.46999,-7.47038,-1.31059,-2.81103,-4.9998
90.29633989,-7.47402,-7.47428,-1.46788,-2.95874,-4.8966
90.29803809,-7.47514,-7.47531,-1.58912,-3.07182,-4.81578
90.30071581,-7.47345,-7.47348,-1.78048,-3.24854,-4.68612
90.30607126,-7.45744,-7.45717,-2.16257,-3.59499,-4.41888
90.31678216,-7.37582,-7.37498,-2.91653,-4.25025,-3.85426
90.32480029,-7.27224,-7.27098,-3.46514,-4.69962,-3.40662
90.32828489,-7.21604,-7.2146,-3.69798,-4.88248,-3.20567
90.33100133,-7.1676,-7.16603,-3.87649,-5.01936,-3.04644
90.33345553,-7.1204,-7.1187,-4.03514,-5.13867,-2.90071
90.33569153,-7.07458,-7.07277,-4.17726,-5.24381,-2.76642
90.34016354,-6.975,-6.97297,-4.45359,-5.44414,-2.4937
90.34686894,-6.80621,-6.80386,-4.84485,-5.72052,-2.0749
90.34970161,-6.72797,-6.72549,-5.00113,-5.82877,-1.89454
90.35132131,-6.68079,-6.67822,-5.08793,-5.88843,-1.79052
90.35286115,-6.63592,-6.63329,-5.16868,-5.94366,-1.69105
90.35512142,-6.56703,-6.56429,-5.28408,-6.02213,-1.54405
90.3572071,-6.50123,-6.49839,-5.38732,-6.0918,-1.40738
90.36137846,-6.36331,-6.36029,-5.58477,-6.22331,-1.13122
90.36862759,-6.10411,-6.10077,-5.90034,-6.42724,-0.642965
90.37933346,-5.67774,-5.67395,-6.30477,-6.67186,0.0951688
90.39137568,-5.13937,-5.13511,-6.67438,-6.86751,0.944735
90.39600938,-4.91617,-4.91174,-6.79284,-6.92055,1.27598
90.39820552,-4.80735,-4.80284,-6.84441,-6.9414,1.43369
90.39921147,-4.75651,-4.75197,-6.86649,-6.94949,1.50592
90.40111811,-4.66016,-4.65554,-6.90832,-6.96483,1.64302
90.40436589,-4.49225,-4.48752,-6.97359,-6.98534,1.87656
90.41086146,-4.14496,-4.14001,-7.08526,-7.00874,2.34204
90.4238526,-3.40746,-3.4021,-7.23405,-6.98643,3.25228
90.44983487,-1.7859,-1.77985,-7.2435,-6.67847,4.85353
90.45101426,-1.70752,-1.70146,-7.23384,-6.65529,4.91856
90.45337306,-1.55001,-1.54389,-7.21453,-6.60894,5.04613
90.45507417,-1.4357,-1.42954,-7.19847,-6.57361,5.13576
90.45618926,-1.36042,-1.35424,-7.18675,-6.54938,5.19284
90.45738244,-1.27957,-1.27336,-7.17422,-6.52345,5.25392
90.45954521,-1.13223,-1.12598,-7.1489,-6.47414,5.36103
90.46387075,-0.834672,-0.828339,-7.09081,-6.36887,5.56521
90.47252182,-0.228986,-0.222499,-6.94537,-6.13239,5.93514
90.48352381,0.558715,0.56536,-6.70559,-5.7834,6.33462
90.49034529,1.05521,1.06192,-6.52687,-5.54072,6.54335
90.49384068,1.31163,1.31837,-6.42657,-5.40877,6.63893
90.49467115,1.37255,1.3793,-6.40171,-5.37653,6.66029
90.49550644,1.43405,1.4408,-6.37671,-5.3441,6.68178
90.49795723,1.6145,1.62125,-6.301,-5.24692,6.74171
90.49966585,1.74041,1.74716,-6.24658,-5.17775,6.78129
90.50247166,1.94717,1.95392,-6.15432,-5.06169,6.84241
90.50808329,2.35953,2.36624,-5.9592,-4.82052,6.95016
90.51930655,3.17015,3.17668,-5.52825,-4.30366,7.10842
90.54175306,4.6462,4.65178,-4.51701,-3.14604,7.20211
90.55052035,5.15054,5.15555,-4.07082,-2.65199,7.15945
90.55581665,5.43098,5.43563,-3.78825,-2.34307,7.1126
90.56060112,5.6673,5.67162,-3.52508,-2.05775,7.0569
90.56511498,5.87536,5.87938,-3.27022,-1.78348,6.99292
90.57134299,6.13921,6.14283,-2.90869,-1.39747,6.88676
90.583799,6.58898,6.59183,-2.15406,-0.602032,6.61427
90.59516262,6.91088,6.91304,-1.4323,0.147366,6.29814
90.60393516,7.10274,7.10438,-0.8556,0.73862,6.01169
90.6080888,7.17654,7.17794,-0.577073,1.02171,5.86351
90.60942173,7.1976,7.19892,-0.486983,1.11296,5.81406
90.61018068,7.20959,7.21086,-0.435541,1.16491,5.7859
90.61135103,7.22638,7.22759,-0.356017,1.24519,5.74126
90.61274115,7.24632,7.24745,-0.261258,1.34055,5.68823
90.61462939,7.27079,7.27181,-0.132032,1.47026,5.61437
90.61772204,7.30611,7.30695,0.0808343,1.6827,5.49007
90.62390735,7.3591,7.35958,0.510669,2.10659,5.22935
90.62893653,7.38496,7.38516,0.863705,2.44889,5.00576
90.63192285,7.39306,7.3931,1.07462,2.65063,4.86817
90.63458385,7.39576,7.39564,1.2632,2.82915,4.7426
90.63689198,7.39466,7.39442,1.4272,2.98282,4.63146
90.6382738,7.39248,7.39217,1.52538,3.0742,4.56396
90.64027701,7.38733,7.3869,1.66784,3.20575,4.46482
90.64389393,7.37203,7.37141,1.92505,3.44012,4.28209
90.65112777,7.31865,7.31764,2.43677,3.89375,3.90269
90.66559546,7.12323,7.12147,3.42945,4.71579,3.09219
90.67028212,7.03495,7.03295,3.73922,4.955,2.81542
90.67482126,6.93808,6.93585,4.03131,5.17283,2.54117
90.67828869,6.85667,6.85428,4.24813,5.32997,2.32777
90.68220153,6.75724,6.75467,4.48509,5.49779,2.08306
90.69002721,6.53494,6.53199,4.92943,5.80416,1.58214
90.69256408,6.45623,6.45318,5.06451,5.89522,1.41656
90.69502694,6.37678,6.37361,5.19121,5.97981,1.25439
90.69710222,6.30752,6.30426,5.29458,6.04821,1.1167
90.69935574,6.22997,6.22661,5.40335,6.11953,0.966125
90.70386277,6.06762,6.06407,5.61035,6.25298,0.661877
90.71237454,5.73553,5.73162,5.96447,6.47195,0.0769817
90.72483095,5.19235,5.18795,6.39921,6.71543,-0.799093
