"TIME","SIN1","SIN2","SIN3","SIN4","SIN5"
90,5.72538,5.72477,1.57874,4.44883,3.11716
90.00100562,5.68343,5.68281,1.64967,4.50396,3.05759
90.0021549,5.63494,5.63432,1.73072,4.56619,2.98916
90.00445346,5.53625,5.53561,1.89264,4.68801,2.85112
90.00629372,5.45537,5.45472,2.02228,4.78292,2.73949
90.00682441,5.43205,5.4314,2.05966,4.80974,2.70701
90.00735333,5.40827,5.40762,2.09683,4.83648,2.67465
90.00821056,5.36975,5.36909,2.15705,4.87893,2.62219
90.0091134,5.32917,5.32851,2.22049,4.92364,2.56641
90.01044906,5.26812,5.26745,2.31391,4.98831,2.4839
90.0130463,5.14728,5.1466,2.49557,5.1105,2.32174
90.01745644,4.9358,4.93509,2.80125,5.30756,2.04233
90.0262767,4.48998,4.48924,3.39847,5.66411,1.46919
90.03670673,3.92562,3.92483,4.06847,6.02352,0.76908
90.04972377,3.16931,3.16846,4.82281,6.38042,-0.133702
90.05442306,2.88274,2.88188,5.06963,6.48457,-0.466795
90.05897738,2.59866,2.59778,5.29457,6.57318,-0.792646
90.06234329,2.38487,2.38398,5.45166,6.63092,-1.0351
90.06563025,2.17308,2.17218,5.59765,6.68101,-1.27302
90.06642928,2.12105,2.12015,5.63177,6.69201,-1.33085
90.06743354,2.05565,2.05475,5.67466,6.70584,-1.4038
90.06995503,1.89004,1.88913,5.77876,6.73744,-1.58697
90.07202058,1.75319,1.75228,5.86097,6.76062,-1.73716
90.07570922,1.50625,1.50532,6.00099,6.79599,-2.00537
90.08308649,1.00312,1.00217,6.25536,6.84375,-2.53895
90.09784105,-0.035034,-0.0360098,6.66351,6.84925,-3.57292
90.10879035,-0.828351,-0.829341,6.88104,6.77744,-4.29201
90.11431265,-1.23432,-1.23532,6.96347,6.71715,-4.63383
90.11977879,-1.63843,-1.63942,7.02729,6.64195,-4.95416
90.12125595,-1.74793,-1.74893,7.04101,6.61857,-5.0374
90.12241353,-1.83375,-1.83474,7.05176,6.60025,-5.10129
90.12302273,-1.87891,-1.8799,7.05658,6.58988,-5.13491
90.12449453,-1.98802,-1.98901,7.06823,6.56484,-5.21433
90.12540889,-2.0558,-2.05679,7.07428,6.54827,-5.26234
90.12687639,-2.16433,-2.16532,7.08399,6.52167,-5.33939
90.12980626,-2.38101,-2.382,7.09888,6.46473,-5.48748
90.13471868,-2.74188,-2.74286,7.11282,6.35991,-5.72211
90.1445435,-3.44845,-3.44938,7.09982,6.11604,-6.14249
90.15452404,-4.13348,-4.13436,7.0319,5.8231,-6.5051
90.16884054,-5.02315,-5.0239,6.84146,5.32766,-6.91553
90.17433753,-5.33058,-5.33128,6.73976,5.1146,-7.03917
